ann_term	CC	annotation
PF13662	0.00272145304548313	Toprim domain
PF01201	0.00273959059200714	Ribosomal protein S8e
PF13905	0.0027473383441951	Thioredoxin-like
PF04113	0.00282160804222622	Gpi16 subunit, GPI transamidase component
PF04110	0.00285756811833149	Ubiquitin-like autophagy protein Apg12
PF10521	0.00286714358200256	Tti2 family
PF00291	0.00300574256334962	Pyridoxal-phosphate dependent enzyme
PF14966	0.00304278981807039	DNA repair REX1-B
PF13561	0.00308342458030737	Enoyl-(Acyl carrier protein) reductase
PF03486	0.00315546514649928	HI0933-like protein
PF04683	0.00316809827232116	Proteasome complex subunit Rpn13 ubiquitin receptor
PF13668	0.0033020114739026	Ferritin-like domain
PF04884	0.00332426946661853	Vitamin B6 photo-protection and homoeostasis
PF09261	0.00336526782845184	Alpha mannosidase middle domain
PF00970	0.00341487354375281	Oxidoreductase FAD-binding domain
PF09269	0.0034302880560677	Domain of unknown function (DUF1967)
PF02127	0.00343744750792749	Aminopeptidase I zinc metalloprotease (M18)
PF15511	0.00344584086476985	Centromere kinetochore component CENP-T histone fold
PF10674	0.00347328630849342	Protein of unknown function (DUF2488)
PF00875	0.00348704041275676	DNA photolyase
PF11886	0.00350660932102275	Translocase of chloroplast 159/132, membrane anchor domain
PF13637	0.00354472561155445	Ankyrin repeats (many copies)
PF14766	0.00354976977282862	Replication protein A interacting N-terminal
PF14700	0.00357009811196586	DNA-directed RNA polymerase N-terminal
PF06723	0.00361686626838422	MreB/Mbl protein
PF00497	0.00363934468374519	Bacterial extracellular solute-binding proteins, family 3
PF04493	0.00366729731986159	Endonuclease V
PF03460	0.00366828146541494	Nitrite/Sulfite reductase ferredoxin-like half domain
PF08216	0.00369120771168055	Catenin-beta-like, Arm-motif containing nuclear
PF03936	0.00369337943509825	Terpene synthase family, metal binding domain
PF13764	0.00369713218027472	E3 ubiquitin-protein ligase UBR4
PF00613	0.00369937692325497	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF01061	0.00371633092240491	ABC-2 type transporter
PF07766	0.0037249112545909	LETM1-like protein
PF05460	0.00382109255127511	Origin recognition complex subunit 6 (ORC6)
PF16029	0.00386114462158245	Domain of unknown function (DUF4787)
PF00598	0.00386114462158246	Influenza Matrix protein (M1)
PF01059	0.00386114462158246	NADH-ubiquinone oxidoreductase chain 4, amino terminus
PF02568	0.00386114462158246	Thiamine biosynthesis protein (ThiI)
PF05992	0.00386114462158246	SbmA/BacA-like family
PF06240	0.00386114462158246	Carbon monoxide dehydrogenase subunit G (CoxG)
PF06809	0.00386114462158246	Neural proliferation differentiation control-1 protein (NPDC1)
PF03868	0.0038838181450644	Ribosomal protein L6, N-terminal domain
PF03556	0.00389225719660148	Cullin binding
PF00262	0.00392804108379294	Calreticulin family
PF09425	0.00392860480744436	Jas motif
PF07376	0.00395778543491281	Prosystemin
PF11620	0.00397322714355663	GA-binding protein alpha chain
PF02045	0.00399307790511301	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
PF00364	0.00403219518298997	Biotin-requiring enzyme
PF05131	0.00403635978937628	Pep3/Vps18/deep orange family
PF01459	0.00409490390153889	Eukaryotic porin
PF14413	0.00409567642161672	Thg1 C terminal domain
PF17098	0.00413578241280552	WTAP/Mum2p family
PF02130	0.00420187549338876	Uncharacterized protein family UPF0054
PF01634	0.00426871822948187	ATP phosphoribosyltransferase
PF00576	0.00427571233562118	HIUase/Transthyretin family
PF06964	0.00437185136808181	Alpha-L-arabinofuranosidase C-terminal domain
PF00107	0.00441356685700267	Zinc-binding dehydrogenase
PF13091	0.00442514155743686	PLD-like domain
PF11875	0.00445641313689197	Domain of unknown function (DUF3395)
PF13370	0.00454488800546922	4Fe-4S single cluster domain of Ferredoxin I
PF13301	0.00458941085296494	Protein of unknown function (DUF4079)
PF04782	0.00462520020644169	Protein of unknown function (DUF632)
PF04739	0.00464933668803097	5'-AMP-activated protein kinase beta subunit, interaction domain
PF12756	0.00465260183375091	C2H2 type zinc-finger (2 copies)
PF06454	0.0047045783726461	Protein of unknown function (DUF1084)
PF12874	0.0047069245622288	Zinc-finger of C2H2 type
PF00926	0.00470870160358434	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF06241	0.00472440152937533	Castor and Pollux, part of voltage-gated ion channel
PF02792	0.00479042723545656	Mago nashi protein
PF16596	0.00488627942281061	Disordered region downstream of MFMR
PF04755	0.00489038929591819	PAP_fibrillin
PF10557	0.00490218704780937	Cullin protein neddylation domain
PF00962	0.00490661499463318	Adenosine/AMP deaminase
PF05705	0.00495433862253352	Eukaryotic protein of unknown function (DUF829)
PF12330	0.00498479354004003	Haspin like kinase domain
PF06650	0.00502850883600365	SHR-binding domain of vacuolar-sorting associated protein 13
PF01902	0.00503752480983418	Diphthamide synthase
PF02897	0.00506524148800134	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF08627	0.00519344484462443	CRT-like, chloroquine-resistance transporter-like
PF03453	0.005209254258065	MoeA N-terminal region (domain I and II)
PF03454	0.005209254258065	MoeA C-terminal region (domain IV)
PF12766	0.005209254258065	Pyridoxamine 5'-phosphate oxidase
PF05063	0.00531228075680194	MT-A70
PF03966	0.00533543516977831	Trm112p-like protein
PF04049	0.00535325715965672	Anaphase promoting complex subunit 8 / Cdc23
PF12816	0.00540999010757203	Golgi CORVET complex core vacuolar protein 8
PF01409	0.00544717054902279	tRNA synthetases class II core domain (F)
PF01300	0.0054637121719642	Telomere recombination
PF00069	0.00549194168158907	Protein kinase domain
PF15306	0.00559555588251124	LIN37
PF14383	0.00559888938949072	DUF761-associated sequence motif
PF03489	0.00561588668114978	Saposin-like type B, region 2
PF05817	0.00563958304493056	Oligosaccharyltransferase subunit Ribophorin II
PF13874	0.00564215574432158	Nucleoporin complex subunit 54
PF13949	0.00565509703399145	ALIX V-shaped domain binding to HIV
PF04765	0.00570657112497389	Protein of unknown function (DUF616)
PF08323	0.00572406019385913	Starch synthase catalytic domain
PF13962	0.00575367339851031	Domain of unknown function
PF09739	0.00576098469228201	Mini-chromosome maintenance replisome factor
PF19037	0.00584017539035084	Second Longin domain of FUZ, MON1 and HPS1
PF04050	0.0058640265972073	Up-frameshift suppressor 2
PF01107	0.00586570431152577	Viral movement protein (MP)
PF06644	0.00586982790291647	ATP11 protein
PF14578	0.00588172960734878	Elongation factor Tu domain 4
PF07839	0.0059628392698619	Plant calmodulin-binding domain
PF16880	0.00600188876743319	N-terminal EH-domain containing protein
PF00135	0.00605729768288868	Carboxylesterase family
PF00155	0.00606554916480233	Aminotransferase class I and II
PF10345	0.00606665360800327	Cohesin loading factor
PF00319	0.00611644841075858	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00194	0.00616284431025758	Eukaryotic-type carbonic anhydrase
PF04871	0.00617493337538002	Uso1 / p115 like vesicle tethering protein, C terminal region
PF09420	0.00617997741201388	Ribosome biogenesis protein Nop16
PF13187	0.00618294298366	4Fe-4S dicluster domain
PF00689	0.00621376916613104	Cation transporting ATPase, C-terminus
PF10225	0.0064176161689614	NEMP family
PF01979	0.00646809427561326	Amidohydrolase family
PF03982	0.00654361762478693	Diacylglycerol acyltransferase
PF00658	0.00658520826182431	Poly-adenylate binding protein, unique domain
PF18150	0.00663810456564753	Domain of unknown function (DUF5600)
PF04446	0.00664989872749788	tRNAHis guanylyltransferase
PF01131	0.00670615250307367	DNA topoisomerase
PF00742	0.00670861805885267	Homoserine dehydrogenase
PF13844	0.00672719120493248	Glycosyl transferase family 41
PF08211	0.00682287258988193	Cytidine and deoxycytidylate deaminase zinc-binding region
PF05239	0.00687130475923567	PRC-barrel domain
PF14576	0.00688436591235038	Sieve element occlusion N-terminus
PF00745	0.00691806342730263	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00488	0.00699906360368008	MutS domain V
PF10313	0.00706299092477453	Uncharacterised protein domain (DUF2415)
PF00520	0.00711404936216375	Ion transport protein
PF00566	0.00714433189159375	Rab-GTPase-TBC domain
PF13371	0.00714991560572162	Tetratricopeptide repeat
PF10280	0.00715397061917764	Mediator complex protein
PF03171	0.00724916218996719	2OG-Fe(II) oxygenase superfamily
PF00033	0.00726379747729703	Cytochrome b/b6/petB
PF01717	0.00726544594785873	Cobalamin-independent synthase, Catalytic domain
PF04176	0.0073313156750217	TIP41-like family
PF03953	0.00737463279757316	Tubulin C-terminal domain
PF01434	0.00741674344668794	Peptidase family M41
PF14476	0.0074297726965803	Petal formation-expressed
PF05833	0.00753713022903779	Fibronectin-binding protein A N-terminus (FbpA)
PF15277	0.00754771632488984	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF13041	0.00756007585487738	PPR repeat family
PF02880	0.00762651354238425	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III
PF18005	0.00765236523975814	eIF3 subunit M, C-terminal helix
PF07714	0.00766101354002768	Protein tyrosine and serine/threonine kinase
PF02866	0.0076789538586579	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF00675	0.00769307881776672	Insulinase (Peptidase family M16)
PF04097	0.00788132299157617	Nup93/Nic96
PF14378	0.0079211399352734	PAP2 superfamily
PF00344	0.00797409873230607	SecY translocase
PF00160	0.00803645920022898	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
PF08557	0.00804951254320868	Sphingolipid Delta4-desaturase (DES)
PF03492	0.00810242892559563	SAM dependent carboxyl methyltransferase
PF00463	0.00812777059082169	Isocitrate lyase family
PF02348	0.00821034289821151	Cytidylyltransferase
PF08731	0.00827260858635355	Transcription factor AFT
PF00133	0.00831760852685481	tRNA synthetases class I (I, L, M and V)
PF01248	0.00835662628955323	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
PF00931	0.00839959264108	NB-ARC domain
PF01712	0.00840985839696959	Deoxynucleoside kinase
PF02296	0.00850629009185831	Alpha adaptin AP2, C-terminal domain
PF00854	0.00854840156819104	POT family
PF03255	0.00859593986646446	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
PF03058	0.00863880552665886	Sar8.2 family
PF10672	0.00877569202000836	S-adenosylmethionine-dependent methyltransferase
PF01535	0.00880198971509737	PPR repeat
PF18004	0.00881582090929491	26S proteasome regulatory subunit RPN2 C-terminal domain
PF05529	0.0088407052516123	Bap31/Bap29 transmembrane region
PF11594	0.00884570026971122	Mediator complex subunit 28
PF05686	0.00890201254819238	Glycosyl transferase family 90
PF14802	0.00892887583260707	TMEM192 family
PF04418	0.00900054691487957	Domain of unknown function (DUF543)
PF00535	0.00901320365934124	Glycosyl transferase family 2
PF13405	0.00905017782931957	EF-hand domain
PF13968	0.00905234681378586	Domain of unknown function (DUF4220)
PF01490	0.00907784746556618	Transmembrane amino acid transporter protein
PF07082	0.00907956645925402	Protein of unknown function (DUF1350)
PF01912	0.0091620194331869	eIF-6 family
PF17286	0.00922496258801057	PRMT5 oligomerisation domain
PF02129	0.0092329356454335	X-Pro dipeptidyl-peptidase (S15 family)
PF03200	0.00925863134986485	Glycosyl hydrolase family 63 C-terminal domain
PF03291	0.00926997265461298	mRNA capping enzyme
PF01915	0.00936483526487582	Glycosyl hydrolase family 3 C-terminal domain
PF08246	0.00959522751071178	Cathepsin propeptide inhibitor domain (I29)
PF01652	0.00963025016206299	Eukaryotic initiation factor 4E
PF07989	0.00963772295697202	Centrosomin N-terminal motif 1
PF16121	0.00969745320693932	40S ribosomal protein S4 C-terminus
PF09430	0.00971803522803961	Protein of unknown function (DUF2012)
PF13589	0.0098705476084894	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF02801	0.00989674524919907	Beta-ketoacyl synthase, C-terminal domain
PF01014	0.00996420188787452	Uricase
PF11942	0.00996693517360574	Spt5 transcription elongation factor, acidic N-terminal
PF04511	0.010061586987001	Der1-like family
PF11605	0.0100946223284675	Vacuolar protein sorting protein 36 Vps36
PF01488	0.0101433887161955	Shikimate / quinate 5-dehydrogenase
PF05188	0.0101742349274379	MutS domain II
PF15003	0.0103097414052293	HAUS augmin-like complex subunit 2
PF16769	0.010317711153792	MCM3AP domain of GANP
PF12932	0.0103907298273971	Vesicle coat trafficking protein Sec16 mid-region
PF00139	0.0104715566442962	Legume lectin domain
PF14363	0.0105041071126556	Domain associated at C-terminal with AAA
PF01928	0.0105067519988103	CYTH domain
PF05641	0.010511356398908	Agenet domain
PF00182	0.0105201627047308	Chitinase class I
PF16363	0.0106962976870688	GDP-mannose 4,6 dehydratase
PF04504	0.010703016737045	Protein of unknown function, DUF573
PF01266	0.0108560187853814	FAD dependent oxidoreductase
PF01074	0.0109565563710534	Glycosyl hydrolases family 38 N-terminal domain
PF04111	0.0110294504096381	Apg6 BARA domain
PF02184	0.0110992771611306	HAT (Half-A-TPR) repeat
PF04578	0.0111330297325126	Protein of unknown function, DUF594
PF06813	0.0113329546932061	Nodulin-like
PF10539	0.011403379548855	Development and cell death domain
PF18428	0.0114179177920466	BRCA1 C Terminus (BRCT) domain
PF03952	0.0114381809076837	Enolase, N-terminal domain
PF03405	0.0114732468988084	Fatty acid desaturase
PF05201	0.0114821198035688	Glutamyl-tRNAGlu reductase, N-terminal domain
PF12826	0.0114946526685304	Helix-hairpin-helix motif
PF00507	0.0116720654571327	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF10497	0.0117955757345723	Zinc-finger domain of monoamine-oxidase A repressor R1
PF01545	0.0120964071773178	Cation efflux family
PF01494	0.0121581307293533	FAD binding domain
PF00834	0.0122132384447671	Ribulose-phosphate 3 epimerase family
PF01425	0.0123034693608723	Amidase
PF00307	0.0123476522467342	Calponin homology (CH) domain
PF00994	0.0123650995094783	Probable molybdopterin binding domain
PF01925	0.0124719251773482	Sulfite exporter TauE/SafE
PF00380	0.012485534345618	Ribosomal protein S9/S16
PF00676	0.0125226729534234	Dehydrogenase E1 component
PF00009	0.0125817150066162	Elongation factor Tu GTP binding domain
PF12698	0.0127232967537181	ABC-2 family transporter protein
PF09350	0.0127664086444422	Domain of unknown function (DUF1992)
PF05721	0.0128328108117935	Phytanoyl-CoA dioxygenase (PhyH)
PF07777	0.0128509319429209	G-box binding protein MFMR
PF05030	0.0128608582296424	SSXT protein (N-terminal region)
PF00838	0.0129065328788324	Translationally controlled tumour protein
PF04811	0.0129388119316358	Sec23/Sec24 trunk domain
PF10373	0.0129487815435321	Est1 DNA/RNA binding domain
PF12999	0.012997287885802	Glucosidase II beta subunit-like
PF07732	0.0132357049787803	Multicopper oxidase
PF15159	0.0132768832599192	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
PF03095	0.0133007714174379	Phosphotyrosyl phosphate activator (PTPA) protein
PF02365	0.013355766378225	No apical meristem (NAM) protein
PF18137	0.0134242725656023	Origin recognition complex winged helix C-terminal
PF04679	0.0135414285403059	ATP dependent DNA ligase C terminal region
PF08743	0.0135673568297775	Nse4 C-terminal
PF02809	0.0138112186515717	Ubiquitin interaction motif
PF10961	0.0138557904413946	Selenoprotein SelK_SelG
PF00453	0.0139418710523936	Ribosomal protein L20
PF02146	0.0139999437879738	Sir2 family
PF03439	0.0141277981242372	Early transcription elongation factor of RNA pol II, NGN section
PF00330	0.0141491344589539	Aconitase family (aconitate hydratase)
PF04031	0.0141990309163682	Las1-like
PF01974	0.0142669987929151	tRNA intron endonuclease, catalytic C-terminal domain
PF08700	0.0143206829659915	Vps51/Vps67
PF04078	0.0144509501786779	Cell differentiation family, Rcd1-like
PF00313	0.0144881528992229	'Cold-shock' DNA-binding domain
PF00391	0.0144929287525862	PEP-utilising enzyme, mobile domain
PF01081	0.0145537221131102	KDPG and KHG aldolase
PF01381	0.0146184362945034	Helix-turn-helix
PF16876	0.0146217613979971	Lipin/Ned1/Smp2 multi-domain protein middle domain
PF10260	0.014669979805209	Uncharacterized conserved domain (SAYSvFN)
PF02492	0.0147205038663687	CobW/HypB/UreG, nucleotide-binding domain
PF07731	0.0148154339720686	Multicopper oxidase
PF02668	0.0149904870609677	Taurine catabolism dioxygenase TauD, TfdA family
PF05151	0.0150647102014891	Photosystem II reaction centre M protein (PsbM)
PF08718	0.0150838451446798	Glycolipid transfer protein (GLTP)
PF12070	0.0151009052115037	Protein SCAI
PF10950	0.0151039778018921	Organ specific protein
PF10235	0.0151208450489589	Microtubule-associated protein CRIPT
PF05879	0.0151266358840052	Root hair defective 3 GTP-binding protein (RHD3)
PF00575	0.01513589134665	S1 RNA binding domain
PF11744	0.0152280935024625	Aluminium activated malate transporter
PF06479	0.0152430289960959	Ribonuclease 2-5A
PF01169	0.015483139831853	Uncharacterized protein family UPF0016
PF15044	0.0155179523876257	Mitochondrial function, CLU-N-term
PF00162	0.0155376216359072	Phosphoglycerate kinase
PF01476	0.015689632420275	LysM domain
PF03552	0.0157119137769991	Cellulose synthase
PF04863	0.0157187359337936	Alliinase EGF-like domain
PF00900	0.0157252930963756	Ribosomal family S4e
PF00393	0.0158681037000405	6-phosphogluconate dehydrogenase, C-terminal domain
PF12327	0.0158990385885621	FtsZ family, C-terminal domain
PF01756	0.0160411024181267	Acyl-CoA oxidase
PF02990	0.0160983521605977	Endomembrane protein 70
PF12799	0.0161476101777037	Leucine Rich repeats (2 copies)
PF03069	0.0164291845324894	Acetamidase/Formamidase family
PF04419	0.0164398016722967	4F5 protein related disordered region
PF00441	0.0164837759906708	Acyl-CoA dehydrogenase, C-terminal domain
PF00023	0.0164949189778927	Ankyrin repeat
PF00153	0.0165101079099955	Mitochondrial carrier protein
PF12214	0.0165670242583892	Cell cycle regulated microtubule associated protein
PF04564	0.0167415065399923	U-box domain
PF17820	0.016860810820113	PDZ domain
PF05198	0.0169014751533352	Translation initiation factor IF-3, N-terminal domain
PF17801	0.0172458318870151	Alpha galactosidase C-terminal beta sandwich domain
PF07019	0.0173359945061818	Rab5-interacting protein (Rab5ip)
PF00989	0.017394377747107	PAS fold
PF01603	0.0176674474356101	Protein phosphatase 2A regulatory B subunit (B56 family)
PF12569	0.0177033121934462	NMDA receptor-regulated protein 1
PF03381	0.0177345371152355	LEM3 (ligand-effect modulator 3) family / CDC50 family
PF04034	0.0177737867703287	Ribosome biogenesis protein, C-terminal
PF01363	0.0177812809561946	FYVE zinc finger
PF12617	0.0178624865580857	Iron-Sulfur binding protein C terminal
PF03092	0.0178672478598386	BT1 family
PF04499	0.0178834725192847	SIT4 phosphatase-associated protein
PF09793	0.0180102198929678	Anticodon-binding domain
PF02926	0.0182325454159292	THUMP domain
PF08214	0.0182678334911783	Histone acetylation protein
PF04622	0.0183007171489051	ERG2 and Sigma1 receptor like protein
PF00171	0.0183756264050793	Aldehyde dehydrogenase family
PF08523	0.0185439329869822	Multiprotein bridging factor 1
PF04832	0.0186362982826683	SOUL heme-binding protein
PF05903	0.0186801269099536	PPPDE putative peptidase domain
PF00314	0.0187056316575665	Thaumatin family
PF01959	0.0187773593663382	3-dehydroquinate synthase II
PF18400	0.0187869650227398	Thioredoxin-like domain
PF01250	0.0188071379919205	Ribosomal protein S6
PF11265	0.0189075903362165	Mediator complex subunit 25 von Willebrand factor type A
PF15938	0.0189366837909011	Domain of unknown function (DUF4750)
PF10252	0.0191962690425239	Casein kinase substrate phosphoprotein PP28
PF07645	0.0192888190703827	Calcium-binding EGF domain
PF14226	0.0194265760226012	non-haem dioxygenase in morphine synthesis N-terminal
PF03547	0.019464079972557	Membrane transport protein
PF14380	0.0195210273615235	Wall-associated receptor kinase C-terminal
PF14845	0.019571444888095	beta-acetyl hexosaminidase like
PF09072	0.0198317953059828	Translation machinery associated TMA7
PF16191	0.0198537160997412	Ubiquitin-activating enzyme E1 four-helix bundle
PF08235	0.0199983459245711	LNS2 (Lipin/Ned1/Smp2)
PF10238	0.0201101661122504	E2F-associated phosphoprotein
PF00861	0.0201286437710069	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF01782	0.0202714471544392	RimM N-terminal domain
PF03248	0.0203854850845057	Rer1 family
PF07890	0.0204731001707833	Rrp15p
PF12899	0.0205106947459048	Alkaline and neutral invertase
PF12972	0.0205453103017012	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF09335	0.0205537317966686	SNARE associated Golgi protein
PF00759	0.0205941119483426	Glycosyl hydrolase family 9
PF01048	0.0207126814183836	Phosphorylase superfamily
PF06415	0.0208625027726929	BPG-independent PGAM N-terminus (iPGM_N)
PF04557	0.0209825838444053	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2
PF00782	0.0210199670899641	Dual specificity phosphatase, catalytic domain
PF05676	0.0211281728440683	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7)
PF04434	0.0212125530537281	SWIM zinc finger
PF02790	0.0212981455811054	Cytochrome C oxidase subunit II, transmembrane domain
PF01433	0.0213060523231879	Peptidase family M1 domain
PF18972	0.0213494784116405	Cns1/TTC4 Wheel domain
PF14778	0.0215278855193492	Odorant response abnormal 4-like
PF01012	0.0216402312024073	Electron transfer flavoprotein domain
PF11069	0.021755110985659	Cilia- and flagella-associated protein 298
PF18829	0.0218556496870659	Importin repeat 6
PF09349	0.0219826275550104	OHCU decarboxylase
PF01788	0.0220338707769886	PsbJ
PF04819	0.022105380416667	Family of unknown function (DUF716)
PF00120	0.0221732303402551	Glutamine synthetase, catalytic domain
PF02779	0.0222984838780351	Transketolase, pyrimidine binding domain
PF02594	0.0223112034756539	Uncharacterised ACR, YggU family COG1872
PF01632	0.0224199519083811	Ribosomal protein L35
PF05208	0.0225019906241114	ALG3 protein
PF03091	0.0225261482104457	CutA1 divalent ion tolerance protein
PF06886	0.0225301724222419	Targeting protein for Xklp2 (TPX2) domain
PF02326	0.0225806087372343	Plant ATP synthase F0
PF00584	0.0226698279921605	SecE/Sec61-gamma subunits of protein translocation complex
PF00190	0.0227272263268882	Cupin
PF03094	0.022820408895514	Mlo family
PF16113	0.0228804472570955	Enoyl-CoA hydratase/isomerase
PF16752	0.0229353494093484	Tubulin-specific chaperone C N-terminal domain
PF05997	0.0229489605647561	Nucleolar protein,Nop52
PF04855	0.0229505614720958	SNF5 / SMARCB1 / INI1
PF09190	0.0229946571262586	DALR domain
PF17862	0.023010267471598	AAA+ lid domain
PF02746	0.0230235165873819	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain
PF05346	0.0230750365910017	Eukaryotic membrane protein family
PF18072	0.0232046001428173	Formylglycinamide ribonucleotide amidotransferase linker domain
