ann_term	CC	annotation
GO:0007165	0.000146077578397779	signal transduction
GO:0016646	0.000162738856274791	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
GO:0004197	0.000202667816453744	cysteine-type endopeptidase activity
GO:0023052	0.000206784411383447	signaling
GO:0016866	0.000223214061461221	intramolecular transferase activity
GO:0006119	0.000243555170465787	oxidative phosphorylation
GO:0019646	0.000243555170465787	aerobic electron transport chain
GO:0070069	0.000243555170465787	cytochrome complex
GO:0042398	0.000283148619403824	cellular modified amino acid biosynthetic process
GO:0043605	0.000289948527238608	cellular amide catabolic process
GO:0006575	0.00040571402638719	cellular modified amino acid metabolic process
GO:0016879	0.000431433554705423	ligase activity, forming carbon-nitrogen bonds
GO:0005576	0.000438823923227139	extracellular region
GO:0009890	0.000504091778118389	negative regulation of biosynthetic process
GO:0009892	0.000504091778118389	negative regulation of metabolic process
GO:0010558	0.000504091778118389	negative regulation of macromolecule biosynthetic process
GO:0010605	0.000504091778118389	negative regulation of macromolecule metabolic process
GO:0031324	0.000504091778118389	negative regulation of cellular metabolic process
GO:0031327	0.000504091778118389	negative regulation of cellular biosynthetic process
GO:0051172	0.000504091778118389	negative regulation of nitrogen compound metabolic process
GO:0009060	0.000560215115902668	aerobic respiration
GO:0004518	0.000651763809312087	nuclease activity
GO:0015980	0.000797639950867825	energy derivation by oxidation of organic compounds
GO:0045333	0.000819510938910371	cellular respiration
GO:0005509	0.000828088159587917	calcium ion binding
GO:0046034	0.00093615033569895	ATP metabolic process
GO:0016407	0.000960384244716538	acetyltransferase activity
GO:0006935	0.00123445316860062	chemotaxis
GO:0042330	0.00123445316860062	taxis
GO:0022904	0.00132497887021046	respiratory electron transport chain
GO:0006760	0.00132763283634297	folic acid-containing compound metabolic process
GO:0016051	0.00159243959868033	carbohydrate biosynthetic process
GO:0046653	0.001696639096633	tetrahydrofolate metabolic process
GO:0046654	0.001696639096633	tetrahydrofolate biosynthetic process
GO:0004146	0.001696639096633	dihydrofolate reductase activity
GO:0009396	0.00169663909663301	folic acid-containing compound biosynthetic process
GO:0042559	0.00169663909663301	pteridine-containing compound biosynthetic process
GO:0046903	0.00173017091447119	secretion
GO:0016877	0.00182220721702242	ligase activity, forming carbon-sulfur bonds
GO:0003842	0.00192579462619629	1-pyrroline-5-carboxylate dehydrogenase activity
GO:0009426	0.00208979505150916	bacterial-type flagellum basal body, distal rod
GO:0030694	0.00208979505150916	bacterial-type flagellum basal body, rod
GO:0009427	0.00210406310862361	bacterial-type flagellum basal body, distal rod, L ring
GO:0032553	0.00222113645117105	ribonucleotide binding
GO:0070403	0.00225218681200133	NAD+ binding
GO:0016620	0.00246642158016705	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0036094	0.00262528850832164	small molecule binding
GO:0022900	0.00291369300680973	electron transport chain
GO:0097367	0.00308907803095153	carbohydrate derivative binding
GO:0009428	0.00312103464474121	bacterial-type flagellum basal body, distal rod, P ring
GO:0009150	0.00325695820051634	purine ribonucleotide metabolic process
GO:0009259	0.00325695820051634	ribonucleotide metabolic process
GO:0019693	0.00325695820051634	ribose phosphate metabolic process
GO:0017076	0.00353803234654181	purine nucleotide binding
GO:0016746	0.0035458250747014	acyltransferase activity
GO:0000166	0.00368231487159116	nucleotide binding
GO:1901265	0.00368231487159116	nucleoside phosphate binding
GO:0043168	0.0037945180320012	anion binding
GO:0016211	0.00385244702376954	ammonia ligase activity
GO:0016880	0.00385244702376954	acid-ammonia (or amide) ligase activity
GO:0004356	0.00385244702376956	glutamate-ammonia ligase activity
GO:0008104	0.00385928570123782	protein localization
GO:0015031	0.00385928570123782	protein transport
GO:0045184	0.00385928570123782	establishment of protein localization
GO:0016874	0.00389713301962575	ligase activity
GO:1990904	0.00399706729515335	ribonucleoprotein complex
GO:0004040	0.00413210106174068	amidase activity
GO:0015934	0.00413210106174068	large ribosomal subunit
GO:0044391	0.00413210106174068	ribosomal subunit
GO:0032555	0.00420529666020023	purine ribonucleotide binding
GO:0035639	0.00426715751924115	purine ribonucleoside triphosphate binding
GO:0016032	0.00431545817348338	viral process
GO:0019058	0.00431545817348338	viral life cycle
GO:0019076	0.00431545817348338	viral release from host cell
GO:0035890	0.00431545817348338	exit from host
GO:0035891	0.00431545817348338	exit from host cell
GO:0051701	0.00431545817348338	biological process involved in interaction with host
GO:0052126	0.00431545817348338	movement in host environment
GO:0050896	0.00438709235013444	response to stimulus
GO:0015035	0.00439128544895075	protein-disulfide reductase activity
GO:0015036	0.00439128544895075	disulfide oxidoreductase activity
GO:0009306	0.00475311902466996	protein secretion
GO:0032940	0.00475311902466996	secretion by cell
GO:0035592	0.00475311902466996	establishment of protein localization to extracellular region
GO:0071692	0.00475311902466996	protein localization to extracellular region
GO:0140352	0.00475311902466996	export from cell
GO:0040011	0.00476701300740481	locomotion
GO:0032991	0.00484447535952155	protein-containing complex
GO:0047429	0.00541632641472718	nucleoside-triphosphate diphosphatase activity
GO:0006163	0.00572978743442577	purine nucleotide metabolic process
GO:0071941	0.00577291773403727	nitrogen cycle metabolic process
GO:0006091	0.00599781535480497	generation of precursor metabolites and energy
GO:0005976	0.00601057095042239	polysaccharide metabolic process
GO:0009117	0.00644322995282814	nucleotide metabolic process
GO:0006753	0.00644322995282821	nucleoside phosphate metabolic process
GO:0006793	0.0065457347810354	phosphorus metabolic process
GO:0003723	0.00660735127117988	RNA binding
GO:0008080	0.00686501696984032	N-acetyltransferase activity
GO:0016410	0.00686501696984032	N-acyltransferase activity
GO:0034069	0.00686501696984032	aminoglycoside N-acetyltransferase activity
GO:0046353	0.00686501696984032	aminoglycoside 3-N-acetyltransferase activity
GO:0016491	0.00729508368495629	oxidoreductase activity
GO:0034660	0.00760233439894075	ncRNA metabolic process
GO:0009271	0.00763349185196817	phage shock
GO:0098586	0.00763349185196817	cellular response to virus
GO:0016868	0.00785187934463458	intramolecular transferase activity, phosphotransferases
GO:0016810	0.00795596117488034	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
GO:0030312	0.00811310567541394	external encapsulating structure
GO:0019700	0.00815175381089759	organic phosphonate catabolic process
GO:0003697	0.0083349935471148	single-stranded DNA binding
GO:0009425	0.00858644532008889	bacterial-type flagellum basal body
GO:0009165	0.00943635384183775	nucleotide biosynthetic process
GO:1901293	0.00943635384183775	nucleoside phosphate biosynthetic process
GO:0016881	0.00988460705423492	acid-amino acid ligase activity
GO:0016780	0.0103076386386808	phosphotransferase activity, for other substituted phosphate groups
GO:0004176	0.0103291608329558	ATP-dependent peptidase activity
GO:0001539	0.0103820129403179	cilium or flagellum-dependent cell motility
GO:0048870	0.0103820129403179	cell motility
GO:0051674	0.0103820129403179	localization of cell
GO:0071973	0.0103820129403179	bacterial-type flagellum-dependent cell motility
GO:0097588	0.0103820129403179	archaeal or bacterial-type flagellum-dependent cell motility
GO:0016567	0.0104128932977219	protein ubiquitination
GO:0032446	0.0104128932977219	protein modification by small protein conjugation
GO:0070647	0.0104128932977219	protein modification by small protein conjugation or removal
GO:0030554	0.0107288299902945	adenyl nucleotide binding
GO:0048878	0.0110337774389556	chemical homeostasis
GO:0050801	0.0110337774389556	ion homeostasis
GO:0055080	0.0110337774389556	cation homeostasis
GO:0098771	0.0110337774389556	inorganic ion homeostasis
GO:0055065	0.0110337774389556	metal ion homeostasis
GO:0055076	0.0110337774389556	transition metal ion homeostasis
GO:0006399	0.0113313371431298	tRNA metabolic process
GO:0140657	0.0115649296000123	ATP-dependent activity
GO:0000271	0.0117818751343196	polysaccharide biosynthetic process
GO:0140101	0.0122303508584531	catalytic activity, acting on a tRNA
GO:0016836	0.0122852177866302	hydro-lyase activity
GO:0006750	0.0126464342764914	glutathione biosynthetic process
GO:0004363	0.0126464342764914	glutathione synthase activity
GO:0032559	0.0127458453675895	adenyl ribonucleotide binding
GO:0005524	0.0127458453675895	ATP binding
GO:0005198	0.0128035274797944	structural molecule activity
GO:0051082	0.0129676234098506	unfolded protein binding
GO:0016462	0.0131109510599528	pyrophosphatase activity
GO:0032879	0.0131270444084043	regulation of localization
GO:0051049	0.0131270444084043	regulation of transport
GO:0006796	0.0133914560741629	phosphate-containing compound metabolic process
GO:0006928	0.0135069639850876	movement of cell or subcellular component
GO:0072521	0.0144884568708454	purine-containing compound metabolic process
GO:0005506	0.0144940128862334	iron ion binding
GO:0055070	0.0146176264642192	copper ion homeostasis
GO:0008851	0.0148125534907826	ethanolamine ammonia-lyase activity
GO:0034645	0.0149790694662066	cellular macromolecule biosynthetic process
GO:0008234	0.0152066497919668	cysteine-type peptidase activity
GO:1901566	0.0153299779885098	organonitrogen compound biosynthetic process
GO:0016705	0.0155174937915628	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
GO:0016853	0.0162139469611861	isomerase activity
GO:0016310	0.0164587290243335	phosphorylation
GO:0010181	0.0170662906923491	FMN binding
GO:0072330	0.017318440839549	monocarboxylic acid biosynthetic process
GO:0009451	0.0177226679244305	RNA modification
GO:0070840	0.0184811372098644	dynein complex binding
GO:0006418	0.0190241104429733	tRNA aminoacylation for protein translation
GO:0019842	0.0191071937443749	vitamin binding
GO:0003924	0.0191681971835134	GTPase activity
GO:0006063	0.019181120629001	uronic acid metabolic process
GO:0006064	0.019181120629001	glucuronate catabolic process
GO:0019585	0.019181120629001	glucuronate metabolic process
GO:0019001	0.0194758417998859	guanyl nucleotide binding
GO:0032561	0.0194758417998859	guanyl ribonucleotide binding
GO:0008378	0.0195070675336948	galactosyltransferase activity
GO:0008918	0.0195070675336948	lipopolysaccharide 3-alpha-galactosyltransferase activity
GO:0035250	0.0195070675336948	UDP-galactosyltransferase activity
GO:0033036	0.0197951445476321	macromolecule localization
GO:0006468	0.0199764835416894	protein phosphorylation
GO:0016728	0.0200471991757654	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor
GO:0004748	0.0200471991757654	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
GO:0061731	0.0200471991757654	ribonucleoside-diphosphate reductase activity
GO:0006457	0.0203570885643802	protein folding
GO:0005525	0.0206306232939673	GTP binding
GO:0004673	0.0207086052253366	protein histidine kinase activity
GO:0016775	0.0207086052253366	phosphotransferase activity, nitrogenous group as acceptor
GO:0006082	0.0207888048207454	organic acid metabolic process
GO:0051604	0.0213905940471165	protein maturation
GO:0008483	0.0215836094922229	transaminase activity
GO:0016769	0.021583609492223	transferase activity, transferring nitrogenous groups
GO:0043436	0.0216273801759015	oxoacid metabolic process
GO:0006633	0.0217590755094163	fatty acid biosynthetic process
GO:0034637	0.021813117979536	cellular carbohydrate biosynthetic process
GO:0017111	0.0227221165961298	nucleoside-triphosphatase activity
GO:0015740	0.0227226474819949	C4-dicarboxylate transport
GO:0015556	0.0227226474819949	C4-dicarboxylate transmembrane transporter activity
GO:0006857	0.0229799388590739	oligopeptide transport
GO:0015814	0.0229799388590739	p-aminobenzoyl-glutamate transport
GO:0035442	0.0229799388590739	dipeptide transmembrane transport
GO:0035672	0.0229799388590739	oligopeptide transmembrane transport
GO:0042938	0.0229799388590739	dipeptide transport
GO:0072337	0.0229799388590739	modified amino acid transport
GO:1902604	0.0229799388590739	p-aminobenzoyl-glutamate transmembrane transport
GO:0005310	0.0229799388590739	dicarboxylic acid transmembrane transporter activity
GO:0015558	0.0229799388590739	secondary active p-aminobenzoyl-glutamate transmembrane transporter activity
GO:0035673	0.0229799388590739	oligopeptide transmembrane transporter activity
GO:0071916	0.0229799388590739	dipeptide transmembrane transporter activity
GO:0072349	0.0229799388590739	modified amino acid transmembrane transporter activity
GO:0043038	0.0239751880024141	amino acid activation
GO:0043039	0.0239751880024141	tRNA aminoacylation
GO:0004812	0.0241048735671254	aminoacyl-tRNA ligase activity
GO:0016875	0.0241048735671254	ligase activity, forming carbon-oxygen bonds
GO:0006026	0.0241395025242709	aminoglycan catabolic process
GO:0006027	0.0241395025242709	glycosaminoglycan catabolic process
GO:0009253	0.0241395025242709	peptidoglycan catabolic process
GO:0061783	0.0241395025242709	peptidoglycan muralytic activity
GO:1901136	0.0241395025242709	carbohydrate derivative catabolic process
GO:0065007	0.0241653683878883	biological regulation
GO:0043226	0.0245167922387208	organelle
GO:0043228	0.0247274868979645	non-membrane-bounded organelle
GO:0009152	0.0250012577994982	purine ribonucleotide biosynthetic process
GO:0009260	0.0250012577994982	ribonucleotide biosynthetic process
GO:0046390	0.0250012577994982	ribose phosphate biosynthetic process
GO:0001522	0.0256840898229235	pseudouridine synthesis
GO:0009982	0.0256840898229235	pseudouridine synthase activity
GO:0006826	0.0264930406538848	iron ion transport
GO:0005618	0.0267652243730695	cell wall
GO:0008927	0.0269895290792904	mannonate dehydratase activity
GO:1901576	0.02705226937184	organic substance biosynthetic process
GO:0090305	0.0271493069462643	nucleic acid phosphodiester bond hydrolysis
GO:0008309	0.0271493069462643	double-stranded DNA exodeoxyribonuclease activity
GO:0008409	0.0271493069462643	5'-3' exonuclease activity
GO:0035312	0.0271493069462643	5'-3' exodeoxyribonuclease activity
GO:0051908	0.0271493069462643	double-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0009058	0.0280770979950141	biosynthetic process
GO:0006821	0.0282183501028061	chloride transport
GO:0005244	0.0282183501028061	voltage-gated ion channel activity
GO:0005247	0.0282183501028061	voltage-gated chloride channel activity
GO:0005254	0.0282183501028061	chloride channel activity
GO:0008308	0.0282183501028061	voltage-gated anion channel activity
GO:0015108	0.0282183501028061	chloride transmembrane transporter activity
GO:0022832	0.0282183501028061	voltage-gated channel activity
GO:0022836	0.0282183501028061	gated channel activity
GO:0050789	0.0282285471779217	regulation of biological process
GO:0071705	0.0284530641917537	nitrogen compound transport
GO:0006974	0.0288438009270148	cellular response to DNA damage stimulus
GO:0033554	0.0288620561330107	cellular response to stress
GO:0033692	0.0289265800425312	cellular polysaccharide biosynthetic process
GO:0044264	0.0289265800425312	cellular polysaccharide metabolic process
GO:0050794	0.0291536473969164	regulation of cellular process
GO:0006749	0.0299731418756648	glutathione metabolic process
GO:0003774	0.0301051778665073	cytoskeletal motor activity
GO:0000155	0.0301854038067819	phosphorelay sensor kinase activity
GO:0140299	0.0301854038067819	small molecule sensor activity
GO:1901137	0.0303364684881431	carbohydrate derivative biosynthetic process
GO:0046688	0.0308992442822613	response to copper ion
GO:0055086	0.03099193185286	nucleobase-containing small molecule metabolic process
GO:0044267	0.0316272427981207	cellular protein metabolic process
GO:0016758	0.0316942785743646	hexosyltransferase activity
GO:0009061	0.0320020319748805	anaerobic respiration
GO:0019645	0.0320020319748805	anaerobic electron transport chain
GO:0005315	0.0326801823423008	inorganic phosphate transmembrane transporter activity
GO:0030246	0.0328093504576324	carbohydrate binding
GO:0070008	0.0328733952088059	serine-type exopeptidase activity
GO:0008047	0.0336155401697836	enzyme activator activity
GO:0006420	0.03390006288405	arginyl-tRNA aminoacylation
GO:0004814	0.03390006288405	arginine-tRNA ligase activity
GO:0019752	0.0342593703469614	carboxylic acid metabolic process
GO:0071805	0.0347597292165831	potassium ion transmembrane transport
GO:0044877	0.0361894830532741	protein-containing complex binding
GO:0042545	0.0372989516549851	cell wall modification
GO:0030599	0.0372989516549851	pectinesterase activity
GO:0043546	0.0373568769749456	molybdopterin cofactor binding
GO:0044249	0.0374856427312419	cellular biosynthetic process
GO:0006011	0.0376952636531991	UDP-glucose metabolic process
GO:0009225	0.0376952636531991	nucleotide-sugar metabolic process
GO:0044282	0.0378287251277784	small molecule catabolic process
GO:0009379	0.0380962973814868	Holliday junction helicase complex
GO:0033202	0.0380962973814868	DNA helicase complex
GO:0044815	0.0380962973814868	DNA packaging complex
GO:0009378	0.0380962973814868	four-way junction helicase activity
GO:0022857	0.0381285287479371	transmembrane transporter activity
GO:0006520	0.0382331396168316	cellular amino acid metabolic process
GO:0090407	0.0384124876305116	organophosphate biosynthetic process
GO:0006817	0.0389301355708431	phosphate ion transport
GO:0044262	0.0395530279866227	cellular carbohydrate metabolic process
GO:0044248	0.0396317174501132	cellular catabolic process
GO:0006164	0.0398274307945855	purine nucleotide biosynthetic process
GO:0009615	0.0406148574109342	response to virus
GO:0016835	0.0414561705641405	carbon-oxygen lyase activity
GO:0009294	0.041612473448836	DNA-mediated transformation
GO:0006281	0.0419391078914884	DNA repair
GO:1990234	0.0422189080670119	transferase complex
GO:0140535	0.042218908067012	intracellular protein-containing complex
GO:0009360	0.042218908067012	DNA polymerase III complex
GO:0042575	0.042218908067012	DNA polymerase complex
GO:0061695	0.042218908067012	transferase complex, transferring phosphorus-containing groups
GO:1904680	0.0422892098413516	peptide transmembrane transporter activity
GO:0009123	0.042442203531312	nucleoside monophosphate metabolic process
GO:0009124	0.042442203531312	nucleoside monophosphate biosynthetic process
GO:0009126	0.042442203531312	purine nucleoside monophosphate metabolic process
GO:0009127	0.042442203531312	purine nucleoside monophosphate biosynthetic process
GO:0009156	0.042442203531312	ribonucleoside monophosphate biosynthetic process
GO:0009161	0.042442203531312	ribonucleoside monophosphate metabolic process
GO:0009167	0.042442203531312	purine ribonucleoside monophosphate metabolic process
GO:0009168	0.042442203531312	purine ribonucleoside monophosphate biosynthetic process
GO:0044255	0.0426914514540182	cellular lipid metabolic process
GO:0004672	0.0431301423073844	protein kinase activity
GO:0043412	0.0433137049704344	macromolecule modification
GO:0016817	0.0435403524770379	hydrolase activity, acting on acid anhydrides
GO:0016818	0.0437110275554952	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
GO:0008194	0.0448427642506645	UDP-glycosyltransferase activity
GO:0030170	0.0448467273363048	pyridoxal phosphate binding
GO:0070279	0.0448467273363048	vitamin B6 binding
GO:0016021	0.0461352763811226	integral component of membrane
GO:0031224	0.0461352763811226	intrinsic component of membrane
GO:0065003	0.048465878119128	protein-containing complex assembly
GO:0009055	0.0494765914548443	electron transfer activity
GO:0000270	0.0494780239358755	peptidoglycan metabolic process
GO:0006022	0.0494780239358755	aminoglycan metabolic process
GO:0030203	0.0494780239358755	glycosaminoglycan metabolic process
GO:0009288	0.0513278115581819	bacterial-type flagellum
GO:0005216	0.0515726218741594	ion channel activity
GO:0005253	0.0515726218741594	anion channel activity
GO:0044403	0.0527089723402299	biological process involved in symbiotic interaction
GO:0016887	0.0538273158387468	ATP hydrolysis activity
GO:0003908	0.0543215543562932	methylated-DNA-[protein]-cysteine S-methyltransferase activity
GO:0008172	0.0543215543562932	S-methyltransferase activity
GO:0046685	0.055996227718484	response to arsenic-containing substance
GO:0051302	0.0565735166760059	regulation of cell division
GO:0051782	0.0565735166760059	negative regulation of cell division
GO:0046677	0.0567346076631635	response to antibiotic
GO:0004527	0.0567985177494406	exonuclease activity
GO:0052689	0.0570073879661691	carboxylic ester hydrolase activity
GO:0016855	0.0572337617143975	racemase and epimerase activity, acting on amino acids and derivatives
GO:0036361	0.0572337617143975	racemase activity, acting on amino acids and derivatives
GO:0043213	0.0580088357678887	bacteriocin transport
GO:0006566	0.0581744407036626	threonine metabolic process
GO:0009088	0.0581744407036626	threonine biosynthetic process
GO:0006099	0.0581785780934215	tricarboxylic acid cycle
GO:0042626	0.0586499266362378	ATPase-coupled transmembrane transporter activity
GO:0035429	0.058714523084356	gluconate transmembrane transport
GO:0042873	0.058714523084356	aldonate transmembrane transport
GO:0015128	0.058714523084356	gluconate transmembrane transporter activity
GO:0042879	0.058714523084356	aldonate transmembrane transporter activity
GO:0006541	0.0592178580192246	glutamine metabolic process
GO:0004359	0.0592178580192247	glutaminase activity
GO:0003674	0.0592842739551508	molecular_function
GO:0043604	0.0595881504565734	amide biosynthetic process
GO:0003824	0.0597238161304756	catalytic activity
GO:0006631	0.0603506884434863	fatty acid metabolic process
GO:0005215	0.0609449720303225	transporter activity
GO:0006835	0.061567081811726	dicarboxylic acid transport
GO:0043043	0.0618642351665029	peptide biosynthetic process
GO:0016667	0.0638547044022643	oxidoreductase activity, acting on a sulfur group of donors
GO:0006412	0.0640362185301092	translation
GO:0006518	0.0665920776792319	peptide metabolic process
GO:0019637	0.0666206864422801	organophosphate metabolic process
GO:0046872	0.0676159823607459	metal ion binding
GO:0006873	0.0686198528328432	cellular ion homeostasis
GO:0006875	0.0686198528328432	cellular metal ion homeostasis
GO:0030003	0.0686198528328432	cellular cation homeostasis
GO:0046916	0.0686198528328432	cellular transition metal ion homeostasis
GO:0055082	0.0686198528328432	cellular chemical homeostasis
GO:0019359	0.0689528812751968	nicotinamide nucleotide biosynthetic process
GO:0019362	0.0689528812751968	pyridine nucleotide metabolic process
GO:0019363	0.0689528812751968	pyridine nucleotide biosynthetic process
GO:0046496	0.0689528812751968	nicotinamide nucleotide metabolic process
GO:0072524	0.0689528812751968	pyridine-containing compound metabolic process
GO:0072525	0.0689528812751968	pyridine-containing compound biosynthetic process
GO:0042221	0.0693549508553498	response to chemical
GO:0009279	0.070327305645407	cell outer membrane
GO:0006274	0.070691885683287	DNA replication termination
GO:0009605	0.0708404459469959	response to external stimulus
GO:0006096	0.0719636825848145	glycolytic process
GO:0006165	0.0719636825848145	nucleoside diphosphate phosphorylation
GO:0006757	0.0719636825848145	ATP generation from ADP
GO:0009132	0.0719636825848145	nucleoside diphosphate metabolic process
GO:0009135	0.0719636825848145	purine nucleoside diphosphate metabolic process
GO:0009179	0.0719636825848145	purine ribonucleoside diphosphate metabolic process
GO:0009185	0.0719636825848145	ribonucleoside diphosphate metabolic process
GO:0046031	0.0719636825848145	ADP metabolic process
GO:0046939	0.0719636825848145	nucleotide phosphorylation
GO:0008170	0.0723233598808803	N-methyltransferase activity
GO:0015562	0.0724007254023854	efflux transmembrane transporter activity
GO:0043933	0.0725000116670327	protein-containing complex organization
GO:0009059	0.0726091808587258	macromolecule biosynthetic process
GO:0016625	0.0732589560922689	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0004602	0.0734655080395409	glutathione peroxidase activity
GO:0044270	0.0736377279875348	cellular nitrogen compound catabolic process
GO:0004417	0.0773122173543486	hydroxyethylthiazole kinase activity
GO:0003918	0.0773226641927193	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity
GO:0044271	0.0773743511737114	cellular nitrogen compound biosynthetic process
GO:0008484	0.0774437894443991	sulfuric ester hydrolase activity
GO:0004185	0.0793932605166543	serine-type carboxypeptidase activity
GO:0015711	0.0794032718884272	organic anion transport
GO:0046942	0.0794032718884272	carboxylic acid transport
GO:0008514	0.0794032718884272	organic anion transmembrane transporter activity
GO:0015849	0.0806916986735455	organic acid transport
GO:0016740	0.0833682791029853	transferase activity
GO:0009002	0.0843037326862422	serine-type D-Ala-D-Ala carboxypeptidase activity
GO:0006059	0.0850743571577505	hexitol metabolic process
GO:0019402	0.0850743571577505	galactitol metabolic process
GO:0009424	0.0861894074815893	bacterial-type flagellum hook
GO:0031344	0.0870348257697335	regulation of cell projection organization
GO:0060491	0.0870348257697335	regulation of cell projection assembly
GO:1902115	0.0870348257697335	regulation of organelle assembly
GO:1902208	0.0870348257697335	regulation of bacterial-type flagellum assembly
GO:0042886	0.0871856360024955	amide transport
GO:1902494	0.0886402693633569	catalytic complex
GO:0004180	0.0886728084998191	carboxypeptidase activity
GO:0006629	0.0897450182130061	lipid metabolic process
GO:0072522	0.0915672656476049	purine-containing compound biosynthetic process
GO:0004743	0.0954323363048426	pyruvate kinase activity
GO:0030955	0.0954323363048426	potassium ion binding
GO:0031420	0.0954323363048426	alkali metal ion binding
GO:0004345	0.0954323363048427	glucose-6-phosphate dehydrogenase activity
GO:0044281	0.0975278309330457	small molecule metabolic process
GO:0006098	0.0982282661828102	pentose-phosphate shunt
GO:0006740	0.0982282661828102	NADPH regeneration
GO:0051156	0.0982282661828103	glucose 6-phosphate metabolic process
GO:0005342	0.0986817094907059	organic acid transmembrane transporter activity
GO:0046943	0.0986817094907059	carboxylic acid transmembrane transporter activity
GO:0006772	0.0993735398904472	thiamine metabolic process
GO:0009228	0.0993735398904472	thiamine biosynthetic process
GO:0034308	0.0993735398904472	primary alcohol metabolic process
GO:0034309	0.0993735398904472	primary alcohol biosynthetic process
GO:0042723	0.0993735398904472	thiamine-containing compound metabolic process
GO:0042724	0.0993735398904472	thiamine-containing compound biosynthetic process
GO:0046165	0.0993735398904472	alcohol biosynthetic process
GO:1901617	0.0993735398904474	organic hydroxy compound biosynthetic process
