ann_term	CC	annotation
GO:0005615	0.0841767357460599	extracellular space
GO:0090729	0.0841767357460599	toxin activity
GO:0050896	0.0834505391467417	response to stimulus
GO:0008252	0.0803905438112137	nucleotidase activity
GO:0008253	0.0803905438112137	5'-nucleotidase activity
GO:0015294	0.0803328645100797	solute:cation symporter activity
GO:0032879	0.0794074039359858	regulation of localization
GO:0051049	0.0794074039359858	regulation of transport
GO:0031419	0.0769573370839194	cobalamin binding
GO:0003678	0.076558837318331	DNA helicase activity
GO:0005351	0.0755039849976559	carbohydrate:proton symporter activity
GO:0005402	0.0755039849976559	carbohydrate:cation symporter activity
GO:0015295	0.0755039849976559	solute:proton symporter activity
GO:0004557	0.0658573052589829	alpha-galactosidase activity
GO:0071941	0.0642756680731364	nitrogen cycle metabolic process
GO:0008654	0.0641350210970464	phospholipid biosynthetic process
GO:0009297	0.0630801687763713	pilus assembly
GO:0043711	0.0630801687763713	pilus organization
GO:0004497	0.0609019271297074	monooxygenase activity
GO:0004499	0.0609019271297074	N,N-dimethylaniline monooxygenase activity
GO:0016709	0.0609019271297074	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0030031	0.0483825597749648	cell projection assembly
GO:0070840	0.0471494228195846	dynein complex binding
GO:0006468	0.0438115330520394	protein phosphorylation
GO:0009617	0.0436855746513603	response to bacterium
GO:0042742	0.0436855746513603	defense response to bacterium
GO:0030030	0.0415846225972808	cell projection organization
GO:0008657	0.0406435441786129	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity
GO:0042030	0.0406435441786129	ATPase inhibitor activity
GO:0072586	0.0406435441786129	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) regulator activity
GO:0009237	0.0373575502523366	siderophore metabolic process
GO:0019290	0.0373575502523366	siderophore biosynthetic process
GO:0015473	0.0358884200656353	fimbrial usher porin activity
GO:0009605	0.0353258321612752	response to external stimulus
GO:0050829	0.0350928010200682	defense response to Gram-negative bacterium
GO:0006644	0.033638068448195	phospholipid metabolic process
GO:0048518	0.03356774496015	positive regulation of biological process
GO:0048522	0.03356774496015	positive regulation of cellular process
GO:0033043	0.0328176277543366	regulation of organelle organization
GO:0016741	0.0322784810126582	transferase activity, transferring one-carbon groups
GO:0006801	0.0308485700890764	superoxide metabolic process
GO:0072593	0.0308485700890764	reactive oxygen species metabolic process
GO:0008094	0.0245194561650258	DNA-dependent ATPase activity
GO:0022607	0.0242850445382091	cellular component assembly
GO:0008270	0.0226910454758556	zinc ion binding
GO:0051537	0.0221987810595406	2 iron, 2 sulfur cluster binding
GO:0008375	0.0219246937666947	acetylglucosaminyltransferase activity
GO:0007010	0.0166045190053078	cytoskeleton organization
GO:0010638	0.0166045190053078	positive regulation of organelle organization
GO:0051130	0.0166045190053078	positive regulation of cellular component organization
GO:0051493	0.0166045190053078	regulation of cytoskeleton organization
GO:0051495	0.0166045190053078	positive regulation of cytoskeleton organization
GO:0030255	0.0159605813075766	protein secretion by the type IV secretion system
GO:0044097	0.0159605813075766	secretion by the type IV secretion system
GO:0016799	0.00918893577121425	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0070011	0.00827473042662916	peptidase activity, acting on L-amino acid peptides
GO:0046873	-0.0122831692451946	metal ion transmembrane transporter activity
GO:0042578	-0.0134786685419597	phosphoric ester hydrolase activity
GO:0000041	-0.0181200187529301	transition metal ion transport
GO:0098754	-0.018221034809795	detoxification
GO:0065003	-0.0191514299109236	protein-containing complex assembly
GO:0015926	-0.0317218543234705	glucosidase activity
GO:0004252	-0.0326769807782466	serine-type endopeptidase activity
GO:1901564	-0.036685419596812	organonitrogen compound metabolic process
GO:0019538	-0.0385607126113455	protein metabolic process
GO:0016999	-0.0418801904724189	antibiotic metabolic process
GO:0017000	-0.0418801904724189	antibiotic biosynthetic process
GO:0015703	-0.0426847311935005	chromate transport
GO:0015109	-0.0426847311935005	chromate transmembrane transporter activity
GO:0016684	-0.0458509142053446	oxidoreductase activity, acting on peroxide as acceptor
GO:0016836	-0.0460853258321613	hydro-lyase activity
GO:0043546	-0.0462728551336146	molybdopterin cofactor binding
GO:0008237	-0.0496952648851383	metallopeptidase activity
GO:0060589	-0.0514299109235818	nucleoside-triphosphatase regulator activity
GO:0060590	-0.0514299109235818	ATPase regulator activity
GO:0044085	-0.0534458509142053	cellular component biogenesis
GO:0006935	-0.0557665260196906	chemotaxis
GO:0042330	-0.0557665260196906	taxis
GO:0043230	-0.0560297729593308	extracellular organelle
GO:0030288	-0.0577590248476324	outer membrane-bounded periplasmic space
GO:0016791	-0.0597280825128926	phosphatase activity
GO:0048038	-0.0616268166901078	quinone binding
GO:0016779	-0.0621659634317862	nucleotidyltransferase activity
GO:0030638	-0.0657740813000839	polyketide metabolic process
GO:0016209	-0.0658227848101266	antioxidant activity
GO:0006952	-0.0669792525994185	defense response
GO:0015700	-0.0675872384465568	arsenite transport
GO:0015105	-0.0675872384465568	arsenite transmembrane transporter activity
GO:0008811	-0.0702421328745463	chloramphenicol O-acetyltransferase activity
GO:0003910	-0.071114157028436	DNA ligase (ATP) activity
GO:0015698	-0.073230192217534	inorganic anion transport
GO:0040011	-0.0751054852320675	locomotion
GO:0007275	-0.0755183896408371	multicellular organism development
GO:0032501	-0.0755183896408371	multicellular organismal process
GO:0009439	-0.0759195855604332	cyanate metabolic process
GO:0022890	-0.0780590717299578	inorganic cation transmembrane transporter activity
GO:0009063	-0.0786451007969995	cellular amino acid catabolic process
GO:0008817	-0.0786451007969995	cob(I)yrinic acid a,c-diamide adenosyltransferase activity
GO:0051716	-0.0804266291608064	cellular response to stimulus
GO:0046685	-0.0813037829849698	response to arsenic-containing substance
GO:0005506	-0.0835208626347867	iron ion binding
GO:0042597	-0.0839662447257384	periplasmic space
GO:0004190	-0.0843413033286451	aspartic-type endopeptidase activity
GO:0070001	-0.0843413033286451	aspartic-type peptidase activity
GO:0003899	-0.0858415377402719	DNA-directed 5'-3' RNA polymerase activity
GO:0034062	-0.0858415377402719	5'-3' RNA polymerase activity
GO:0097747	-0.0858415377402719	RNA polymerase activity
GO:0020037	-0.0862165963431786	heme binding
GO:0043207	-0.0881856540084388	response to external biotic stimulus
GO:0051707	-0.0881856540084388	response to other organism
GO:0006091	-0.0896155649320206	generation of precursor metabolites and energy
GO:0015103	-0.0905532114392874	inorganic anion transmembrane transporter activity
GO:0009991	-0.0909048288795124	response to extracellular stimulus
GO:0031668	-0.0909048288795124	cellular response to extracellular stimulus
GO:0071496	-0.0909048288795124	cellular response to external stimulus
GO:0022611	-0.0913633135311589	dormancy process
GO:0098542	-0.0917829100198542	defense response to other organism
GO:0000160	-0.0935771214252227	phosphorelay signal transduction system
GO:0044282	-0.0962728551336146	small molecule catabolic process
GO:0035556	-0.0981481481481482	intracellular signal transduction
GO:0051536	-0.0982419127988748	iron-sulfur cluster binding
GO:0051540	-0.0982419127988748	metal cluster binding
GO:0016805	-0.0992757302707753	dipeptidase activity
GO:0006352	-0.0996015002344116	DNA-templated transcription, initiation
GO:0004089	-0.0998124706985467	carbonate dehydratase activity
GO:0009607	-0.102906704172527	response to biotic stimulus
GO:0009292	-0.104828879512424	genetic transfer
GO:0015980	-0.107969995311767	energy derivation by oxidation of organic compounds
GO:0030312	-0.114580403187998	external encapsulating structure
GO:0006878	-0.115805349639253	cellular copper ion homeostasis
GO:0009279	-0.11741678387248	cell outer membrane
GO:0004356	-0.118330989217065	glutamate-ammonia ligase activity
GO:0016211	-0.118330989217065	ammonia ligase activity
GO:0016880	-0.118330989217065	acid-ammonia (or amide) ligase activity
GO:0008198	-0.119432723863104	ferrous iron binding
GO:0030313	-0.120112517580872	cell envelope
GO:0031975	-0.120112517580872	envelope
GO:0016866	-0.123722456633849	intramolecular transferase activity
GO:0016835	-0.124730426629161	carbon-oxygen lyase activity
GO:0008131	-0.125413051767405	primary amine oxidase activity
GO:0016641	-0.125413051767405	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor
GO:0009432	-0.125879043600563	SOS response
GO:0015291	-0.125949367088608	secondary active transmembrane transporter activity
GO:0046983	-0.126441631504923	protein dimerization activity
GO:0009307	-0.129811911032605	DNA restriction-modification system
GO:0044355	-0.129811911032605	clearance of foreign intracellular DNA
GO:0099046	-0.129811911032605	clearance of foreign intracellular nucleic acids
GO:0006397	-0.131535051542278	mRNA processing
GO:0008704	-0.135727880135169	5-carboxymethyl-2-hydroxymuconate delta-isomerase activity
GO:0016863	-0.135727880135169	intramolecular oxidoreductase activity, transposing C=C bonds
GO:0022900	-0.136708860759494	electron transport chain
GO:0046677	-0.136770595145541	response to antibiotic
GO:0071949	-0.137763713080169	FAD binding
GO:0009636	-0.138479480074343	response to toxic substance
GO:0003954	-0.141561181434599	NADH dehydrogenase activity
GO:0008137	-0.141561181434599	NADH dehydrogenase (ubiquinone) activity
GO:0016651	-0.141561181434599	oxidoreductase activity, acting on NAD(P)H
GO:0016655	-0.141561181434599	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
GO:0050136	-0.141561181434599	NADH dehydrogenase (quinone) activity
GO:0009055	-0.143155180496953	electron transfer activity
GO:0009235	-0.143225503984998	cobalamin metabolic process
GO:0009236	-0.143225503984998	cobalamin biosynthetic process
GO:0015267	-0.144069385841538	channel activity
GO:0022803	-0.144069385841538	passive transmembrane transporter activity
GO:0016765	-0.146694796061885	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0008080	-0.147837006936448	N-acetyltransferase activity
GO:0034069	-0.147837006936448	aminoglycoside N-acetyltransferase activity
GO:0046353	-0.147837006936448	aminoglycoside 3-N-acetyltransferase activity
GO:0046915	-0.148241912798875	transition metal ion transmembrane transporter activity
GO:0016987	-0.14971870604782	sigma factor activity
GO:0008830	-0.149789652105818	dTDP-4-dehydrorhamnose 3,5-epimerase activity
GO:0004222	-0.150468823253633	metalloendopeptidase activity
GO:0015288	-0.150679793717768	porin activity
GO:0022829	-0.150679793717768	wide pore channel activity
GO:0019203	-0.152930145335209	carbohydrate phosphatase activity
GO:0042132	-0.152930145335209	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0050308	-0.152930145335209	sugar-phosphatase activity
GO:0006805	-0.153202857569697	xenobiotic metabolic process
GO:0009407	-0.153202857569697	toxin catabolic process
GO:0009410	-0.153202857569697	response to xenobiotic stimulus
GO:0009850	-0.153202857569697	auxin metabolic process
GO:0009852	-0.153202857569697	auxin catabolic process
GO:0010124	-0.153202857569697	phenylacetate catabolic process
GO:0010817	-0.153202857569697	regulation of hormone levels
GO:0042178	-0.153202857569697	xenobiotic catabolic process
GO:0042445	-0.153202857569697	hormone metabolic process
GO:0042447	-0.153202857569697	hormone catabolic process
GO:0042537	-0.153202857569697	benzene-containing compound metabolic process
GO:0071466	-0.153202857569697	cellular response to xenobiotic stimulus
GO:0006487	-0.153472856366863	protein N-linked glycosylation
GO:0006488	-0.153472856366863	dolichol-linked oligosaccharide biosynthetic process
GO:0006490	-0.153472856366863	oligosaccharide-lipid intermediate biosynthetic process
GO:0005216	-0.156258790436006	ion channel activity
GO:0005253	-0.156258790436006	anion channel activity
GO:0016879	-0.161134552273793	ligase activity, forming carbon-nitrogen bonds
GO:0006979	-0.162447257383966	response to oxidative stress
GO:0033013	-0.163244256915143	tetrapyrrole metabolic process
GO:0033014	-0.163244256915143	tetrapyrrole biosynthetic process
GO:0006084	-0.16460384435068	acetyl-CoA metabolic process
GO:0006637	-0.16460384435068	acyl-CoA metabolic process
GO:0035383	-0.16460384435068	thioester metabolic process
GO:0009061	-0.164791373652133	anaerobic respiration
GO:0019645	-0.164791373652133	anaerobic electron transport chain
GO:0008483	-0.164838255977496	transaminase activity
GO:0016769	-0.164838255977496	transferase activity, transferring nitrogenous groups
GO:0008774	-0.165875781540835	acetaldehyde dehydrogenase (acetylating) activity
GO:0044550	-0.166361931551805	secondary metabolite biosynthetic process
GO:0007154	-0.167580872011252	cell communication
GO:0015562	-0.172784810126582	efflux transmembrane transporter activity
GO:0016868	-0.176582278481013	intramolecular transferase activity, phosphotransferases
GO:0016832	-0.177613689639006	aldehyde-lyase activity
GO:0019184	-0.179301453352086	nonribosomal peptide biosynthetic process
GO:0005618	-0.180496952648851	cell wall
GO:0006766	-0.180590717299578	vitamin metabolic process
GO:0006767	-0.180590717299578	water-soluble vitamin metabolic process
GO:0009110	-0.180590717299578	vitamin biosynthetic process
GO:0042364	-0.180590717299578	water-soluble vitamin biosynthetic process
GO:0044781	-0.18089545241444	bacterial-type flagellum organization
GO:0032502	-0.181129864041256	developmental process
GO:0015078	-0.181481481481481	proton transmembrane transporter activity
GO:0033865	-0.182794186591655	nucleoside bisphosphate metabolic process
GO:0033875	-0.182794186591655	ribonucleoside bisphosphate metabolic process
GO:0034032	-0.182794186591655	purine nucleoside bisphosphate metabolic process
GO:0019748	-0.183966244725738	secondary metabolic process
GO:0000272	-0.184011402778483	polysaccharide catabolic process
GO:0010393	-0.184011402778483	galacturonan metabolic process
GO:0045488	-0.184011402778483	pectin metabolic process
GO:0045490	-0.184011402778483	pectin catabolic process
GO:0016837	-0.184011402778483	carbon-oxygen lyase activity, acting on polysaccharides
GO:0047487	-0.184011402778483	oligogalacturonide lyase activity
GO:0008236	-0.184083450539147	serine-type peptidase activity
GO:0016825	-0.184083450539147	hydrolase activity, acting on acid phosphorus-nitrogen bonds
GO:0017171	-0.184083450539147	serine hydrolase activity
GO:0019318	-0.18455227379278	hexose metabolic process
GO:0002252	-0.187614317430298	immune effector process
GO:0002376	-0.187614317430298	immune system process
GO:0051607	-0.187614317430298	defense response to virus
GO:0008171	-0.189193624003751	O-methyltransferase activity
GO:0030153	-0.190821227444285	bacteriocin immunity
GO:0015643	-0.190821227444285	toxic substance binding
GO:0008324	-0.191139240506329	cation transmembrane transporter activity
