ann_term	CC	annotation
PF05876	0.729164601828932	Phage terminase large subunit (GpA)
PF02368	0.72502141022968	Bacterial Ig-like domain (group 2)
PF06069	0.72307640462112	PerC transcriptional activator
PF06223	0.722128560713054	Minor tail protein T
PF05136	0.721876342899822	Phage portal protein, lambda family
PF05766	0.719160433541402	Bacteriophage Lambda NinG protein
PF06254	0.718617286147428	Putative bacterial toxin ydaT
PF05099	0.7179333870684	Tellurite resistance protein TerB
PF06791	0.717763799870506	Prophage tail length tape measure protein
PF05696	0.717314549023977	Protein of unknown function (DUF826)
PF06894	0.71688145496593	Bacteriophage lambda tail assembly chaperone, TAC, protein G
PF01848	0.715492724514267	Hok/gef family
PF16461	0.711420528556978	Lambda phage tail tube protein, TTP
PF03592	0.707200366447989	Terminase small subunit
PF04888	0.702009911907706	Secretion system effector C (SseC) like family
PF07125	0.701527105584138	Protein of unknown function (DUF1378)
PF00449	0.700333171817137	Urease alpha-subunit, N-terminal domain
PF00547	0.700333171817137	Urease, gamma subunit
PF00699	0.700333171817137	Urease beta subunit
PF01219	0.700333171817137	Prokaryotic diacylglycerol kinase
PF01730	0.700333171817137	UreF
PF02814	0.700333171817137	UreE urease accessory protein, N-terminal domain
PF05194	0.700333171817137	UreE urease accessory protein, C-terminal domain
PF10547	0.69954886757556	P22_AR N-terminal domain
PF13935	0.698395764050194	Ead/Ea22-like protein
PF06523	0.695823278276294	Protein of unknown function (DUF1106)
PF06163	0.693813147051321	Bacterial protein of unknown function (DUF977)
PF07825	0.692931095661025	Excisionase-like protein
PF03433	0.690843134738713	EspA-like secreted protein
PF03549	0.690843134738713	Translocated intimin receptor (Tir) intimin-binding domain
PF05802	0.690843134738713	Enterobacterial EspB protein
PF05932	0.690843134738713	Tir chaperone protein (CesT) family
PF06066	0.690843134738713	SepZ
PF06287	0.690843134738713	Protein of unknown function (DUF1039)
PF06622	0.690843134738713	SepQ protein
PF07489	0.690843134738713	Translocated intimin receptor (Tir) C-terminus
PF07490	0.690843134738713	Translocated intimin receptor (Tir) N-terminus
PF08988	0.690843134738713	Type III secretion system, cytoplasmic E component of needle
PF09621	0.690843134738713	Type III secretion system regulator (LcrR)
PF11439	0.690843134738713	Type III secretion system filament chaperone CesA
PF13327	0.690843134738713	Type III secretion system subunit
PF16693	0.690843134738713	Inner membrane component of T3SS, periplasmic domain
PF09982	0.687205565069095	Uncharacterized protein conserved in bacteria (DUF2219)
PF07041	0.686658194037769	Protein of unknown function (DUF1327)
PF00161	0.682547550734662	Ribosome inactivating protein
PF02258	0.682547550734662	Shiga-like toxin beta subunit
PF01381	0.677858479729254	Helix-turn-helix
PF01844	0.677077708259783	HNH endonuclease
PF13198	0.676414956692893	Protein of unknown function (DUF4014)
PF02831	0.668053965095959	gpW
PF05322	0.665711918914121	NINE Protein
PF01774	0.664266722654405	UreD urease accessory protein
PF06141	0.662234041362687	Phage minor tail protein U
PF09003	0.661283407612268	Bacteriophage lambda integrase, Arm DNA-binding domain
PF07979	0.6572898210163	Intimin C-type lectin domain
PF07201	0.654925933531296	HrpJ-like domain
PF13979	0.654463514634925	SopA-like catalytic domain
PF07471	0.654166933409727	Phage DNA packaging protein Nu1
PF13895	0.65300641363966	Immunoglobulin domain
PF15943	0.651892834792189	Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT
PF01343	0.651856081462859	Peptidase family S49
PF13678	0.649338706918113	NFkB-p65-degrading zinc protease
PF05269	0.647475043047447	Bacteriophage CII protein
PF12500	0.647044068170266	TRSP domain C terminus to PRTase_2
PF14020	0.647044068170266	Protein of unknown function (DUF4236)
PF15609	0.647044068170266	Phosphoribosyl transferase
PF15617	0.647044068170266	C-C_Bond_Lyase of the TIM-Barrel fold
PF15632	0.647044068170266	ATP-grasp in the biosynthetic pathway with Ter operon
PF13531	0.637150232844399	Bacterial extracellular solute-binding protein
PF04806	0.636466107482625	EspF protein repeat
PF06763	0.636303709132657	Prophage minor tail protein Z (GPZ)
PF06323	0.634747925501397	Phage antitermination protein Q
PF16809	0.631262389334541	NleF caspase inhibitor
PF06576	0.629797593481409	Protein of unknown function (DUF1133)
PF06183	0.628660440209178	DinI-like family
PF06872	0.628628295810777	EspG protein
PF03864	0.628273221988628	Phage major capsid protein E
PF06992	0.620388794679261	Replication protein P
PF10548	0.615233383461458	P22AR C-terminal domain
PF13064	0.613394183424275	Protein of unknown function (DUF3927)
PF00006	0.61334810536951	ATP synthase alpha/beta family, nucleotide-binding domain
PF02924	0.612212251535109	Bacteriophage lambda head decoration protein D
PF07180	0.611611616544541	CaiF/GrlA transcriptional regulator
PF02342	0.607094568724399	TerD domain
PF13927	0.603694852759702	Immunoglobulin domain
PF12918	0.603565262985327	TcdB toxin N-terminal helical domain
PF10543	0.601528760028199	ORF6N domain
PF06806	0.601038099037679	Putative excisionase (DUF1233)
PF00771	0.598255067673599	FHIPEP family
PF00080	0.596558858455244	Copper/zinc superoxide dismutase (SODC)
PF03837	0.594220436884733	RecT family
PF11996	0.590836787657059	Protein of unknown function (DUF3491)
PF07131	0.590294002326805	Protein of unknown function (DUF1382)
PF15944	0.588497487182787	Domain of unknown function (DUF4752)
PF05772	0.58743586015355	NinB protein
PF12167	0.586408790598581	Arm DNA-binding domain
PF16518	0.586186321006264	T3SS negative regulator,GrlR
PF14354	0.585111983556368	Restriction alleviation protein Lar
PF12919	0.5793563672878	TcdA/TcdB catalytic glycosyltransferase domain
PF06301	0.575377796676339	Bacteriophage lambda Kil protein
PF03374	0.575131124657283	Phage antirepressor protein KilAC domain
PF06322	0.573835681467945	Phage NinH protein
PF01313	0.573634422675958	Bacterial export proteins, family 3
PF15946	0.570458095992554	Domain of unknown function (DUF4754)
PF09588	0.56993297653565	YqaJ-like viral recombinase domain
PF15958	0.569838605284142	Domain of unknown function (DUF4761)
PF06530	0.568229304485321	Phage antitermination protein Q
PF01476	0.565565805889625	LysM domain
PF00561	0.563776198759138	alpha/beta hydrolase fold
PF11202	0.56320286353322	Phosphoribosyl transferase (PRTase)
PF05016	0.563196711146162	ParE toxin of type II toxin-antitoxin system, parDE
PF09669	0.556156729761857	Phage regulatory protein Rha (Phage_pRha)
PF00813	0.555364802439424	FliP family
PF13986	0.553265895068253	Domain of unknown function (DUF4224)
PF15608	0.552327300278287	PELOTA RNA binding domain
PF00717	0.550159333714116	Peptidase S24-like
PF03589	0.543238347179521	Antitermination protein
PF10709	0.542334754500168	Protein of unknown function (DUF2511)
PF13007	0.541815110477349	Transposase C of IS166 homeodomain
PF14549	0.537811740466942	DNA-binding transcriptional regulator Cro
PF03050	0.534606933603244	Transposase IS66 family
PF13005	0.532944564574202	zinc-finger binding domain of transposase IS66
PF00141	0.532890050378792	Peroxidase
PF05717	0.532326891866157	IS66 Orf2 like protein
PF03279	0.532023785765474	Bacterial lipid A biosynthesis acyltransferase
PF11225	0.52798448008919	Protein of unknown function (DUF3024)
PF13856	0.525814727362453	ATP-binding sugar transporter from pro-phage
PF00574	0.52505864700554	Clp protease
PF07278	0.524426204476585	Protein of unknown function (DUF1441)
PF05354	0.523734912831742	Phage Head-Tail Attachment
PF13973	0.523034081795876	Domain of unknown function (DUF4222)
PF14359	0.521371730267476	Domain of unknown function (DUF4406)
PF09691	0.518105970094303	Type II secretion system pilotin lipoprotein (PulS_OutS)
PF10462	0.518105970094303	Peptidase M66
PF01514	0.516131943026441	Secretory protein of YscJ/FliF family
PF14000	0.515858794762558	DNA packaging protein FI
PF04492	0.514504264338777	Bacteriophage replication protein O
PF03888	0.513962658419678	MucB/RseB N-terminal domain
PF09956	0.51378041622762	Uncharacterized conserved protein (DUF2190)
PF13988	0.512011614169228	Protein of unknown function (DUF4225)
PF07026	0.509779078101081	Protein of unknown function (DUF1317)
PF09392	0.505181801572793	Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF
PF10800	0.502754995220808	Protein of unknown function (DUF2528)
PF01197	0.502691854478391	Ribosomal protein L31
PF01571	0.502150088959717	Aminomethyltransferase folate-binding domain
PF04355	0.502150088959717	SmpA / OmlA family
PF08669	0.502150088959717	Glycine cleavage T-protein C-terminal barrel domain
PF09143	0.502150088959717	AvrPphF-ORF-2
PF10518	0.502150088959717	TAT (twin-arginine translocation) pathway signal sequence
PF17131	0.502150088959717	Outer membrane lipoprotein-sorting protein
PF04860	0.497178122191604	Phage portal protein
PF02498	0.495628238451648	BRO family, N-terminal domain
PF13356	0.494958705320297	Arm DNA-binding domain
PF04076	0.494637211756798	Bacterial OB fold (BOF) protein
PF13711	0.493315767517365	Domain of unknown function (DUF4160)
PF00271	0.492697805125225	Helicase conserved C-terminal domain
PF06630	0.490984696550875	Enterobacterial exodeoxyribonuclease VIII
PF12849	0.485051140204168	PBP superfamily domain
PF13817	0.484848149045388	IS66 C-terminal element
PF14891	0.479091589211854	Effector protein
PF13481	0.478867540171216	AAA domain
PF11740	0.477612038147785	Plasmid replication region DNA-binding N-term
PF03869	0.472230715569333	Arc-like DNA binding domain
PF00591	0.467516023766507	Glycosyl transferase family, a/b domain
PF15962	0.461170232046556	Domain of unknown function (DUF4765)
PF05067	0.453670988194138	Manganese containing catalase
PF01041	0.45333902934532	DegT/DnrJ/EryC1/StrS aminotransferase family
PF04976	0.451241153482879	DMSO reductase anchor subunit (DmsC)
PF07463	0.450728624503142	NUMOD4 motif
PF13588	0.448172672465335	Type I restriction enzyme R protein N terminus (HSDR_N)
PF06064	0.448062612591939	Host-nuclease inhibitor protein Gam
PF13252	0.447992093968883	Protein of unknown function (DUF4043)
PF13620	0.447992093968883	Carboxypeptidase regulatory-like domain
PF13750	0.444130865212921	Bacterial Ig-like domain (group 3)
PF10881	0.442705859112164	Protein of unknown function (DUF2726)
PF00436	0.441167627216341	Single-strand binding protein family
PF07977	0.439774149689978	FabA-like domain
PF17287	0.439391879165755	POTRA domain
PF05869	0.437319062918655	DNA N-6-adenine-methyltransferase (Dam)
PF02515	0.437098442225824	CoA-transferase family III
PF04266	0.434306640785801	ASCH domain
PF05810	0.432148586003764	NinF protein
PF01258	0.430264566599781	Prokaryotic dksA/traR C4-type zinc finger
PF10554	0.428844619214018	Ash protein family
PF06406	0.428650089045826	StbA protein
PF02653	0.428178285694249	Branched-chain amino acid transport system / permease component
PF11112	0.428080636834229	Pyocin activator protein PrtN
PF13941	0.427977673108739	MutL protein
PF09612	0.424536050779355	Bacterial protein of unknown function (HtrL_YibB)
PF09048	0.424062838705792	Cro
PF09369	0.423915097376676	Domain of unknown function (DUF1998)
PF16532	0.420347862426045	Sf6-type phage tail needle knob or tip of some Caudovirales
PF03922	0.420331060884554	OmpW family
PF01311	0.417323136363231	Bacterial export proteins, family 1
PF13981	0.417067166069772	SopA-like central domain
PF07906	0.416475072750173	ShET2 enterotoxin, N-terminal region
PF17345	0.413184160545864	Family of unknown function (DUF5375)
PF00805	0.412185008174336	Pentapeptide repeats (8 copies)
PF08479	0.411912242209791	POTRA domain, ShlB-type
PF01977	0.411657492751354	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PF02441	0.411657492751354	Flavoprotein
PF00293	0.410333231653822	NUDIX domain
PF13412	0.406220681617292	Winged helix-turn-helix DNA-binding
PF05068	0.405164689017037	Mannitol repressor
PF05168	0.405164689017037	HEPN domain
PF14280	0.405164689017037	Domain of unknown function (DUF4365)
PF05930	0.403929427264888	Prophage CP4-57 regulatory protein (AlpA)
PF13418	0.403423599054002	Galactose oxidase, central domain
PF03288	0.402309027863145	Poxvirus D5 protein-like
PF08706	0.402309027863145	D5 N terminal like
PF13362	0.399952854921013	Toprim domain
PF13102	0.399739284803082	Phage integrase SAM-like domain
PF02572	0.399304255118046	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP
PF05034	0.399304255118046	Methylaspartate ammonia-lyase N-terminus
PF06368	0.399304255118046	Methylaspartate mutase E chain (MutE)
PF07287	0.399304255118046	Acyclic terpene utilisation family protein AtuA
PF07476	0.399304255118046	Methylaspartate ammonia-lyase C-terminus
PF14330	0.399304255118046	Domain of unknown function (DUF4387)
PF10784	0.399135307315386	Plasmid stability protein
PF00353	0.398054626223941	Haemolysin-type calcium-binding repeat (2 copies)
PF02382	0.398054626223941	RTX N-terminal domain
PF08339	0.398054626223941	RTX C-terminal domain
PF06977	0.39648538406804	SdiA-regulated
PF07730	0.396256090779905	Histidine kinase
PF01494	0.393640180647414	FAD binding domain
PF01527	0.393485786764284	Transposase
PF07978	0.390633440703357	NIPSNAP
PF09204	0.388552022945476	Bacterial self-protective colicin-like immunity
PF11429	0.388552022945476	Colicin D
PF04606	0.387323783655555	Ogr/Delta-like zinc finger
PF12833	0.386879603694829	Helix-turn-helix domain
PF07455	0.382679507969038	Phage polarity suppression protein (Psu)
PF05057	0.381212956548312	Putative serine esterase (DUF676)
PF07720	0.38090780563443	Tetratricopeptide repeat
PF01312	0.379690125583861	FlhB HrpN YscU SpaS Family
PF07799	0.379417840879756	Protein of unknown function (DUF1643)
PF10887	0.376319502707422	Protein of unknown function (DUF2686)
PF17607	0.374282254173264	Family of unknown function (DUF5503)
PF00884	0.374261006188399	Sulfatase
PF07687	0.370876295836297	Peptidase dimerisation domain
PF08681	0.368453311399492	Protein of unknown function (DUF1778)
PF02310	0.367427081674383	B12 binding domain
PF08273	0.367165204651748	Zinc-binding domain of primase-helicase
PF01544	0.366570294614879	CorA-like Mg2+ transporter protein
PF12800	0.365887936741482	4Fe-4S binding domain
PF05818	0.365696527799919	Enterobacterial TraT complement resistance protein
PF02413	0.365400517377329	Caudovirales tail fibre assembly protein, lambda gpK
PF14124	0.36505466551266	Domain of unknown function (DUF4291)
PF16928	0.36293152595983	DNA/protein translocase of phage P22 injectosome
PF07927	0.360814406458915	HicA toxin of bacterial toxin-antitoxin,
PF03406	0.359340151713166	Phage tail fibre repeat
PF06291	0.356265585149549	Bor protein
PF13990	0.356252870087582	YjcZ-like protein
PF05681	0.355374218995609	Fumarate hydratase (Fumerase)
PF05683	0.355374218995609	Fumarase C-terminus
PF16374	0.353581782815485	Cycle inhibiting factor (CIF)
PF05840	0.351914373740852	Bacteriophage replication gene A protein (GPA)
PF03515	0.349848183009107	Colicin-like bacteriocin tRNase domain
PF13392	0.349566738709775	HNH endonuclease
PF05063	0.348950425394943	MT-A70
PF05974	0.347942611473765	Domain of unknown function (DUF892)
PF14497	0.347758758037703	Glutathione S-transferase, C-terminal domain
PF13229	0.347243160970686	Right handed beta helix region
PF02492	0.346936568943539	CobW/HypB/UreG, nucleotide-binding domain
PF07361	0.345548750581936	Cytochrome b562
PF04143	0.345377292071475	Sulphur transport
PF13384	0.345163504798407	Homeodomain-like domain
PF00263	0.345108789453849	Bacterial type II and III secretion system protein
PF01546	0.344520935413124	Peptidase family M20/M25/M40
PF10124	0.343942725209224	Mu-like prophage major head subunit gpT
PF13730	0.341717648356279	Helix-turn-helix domain
PF02753	0.341241628477332	Pili assembly chaperone PapD, C-terminal domain
PF06528	0.340148910955508	Phage P2 GpE
PF15738	0.339616977157625	Bacterial toxin of type II toxin-antitoxin system, YafQ
PF12245	0.33639825208153	Bacterial Ig-like domain (group 3)
PF01965	0.335121156193664	DJ-1/PfpI family
PF11039	0.333386033092403	Protein of unknown function (DUF2824)
PF01206	0.332597939843203	Sulfurtransferase TusA
PF13718	0.332524885784204	GNAT acetyltransferase 2
PF06688	0.328167135409753	Protein of unknown function (DUF1187)
PF06722	0.327695342796846	Protein of unknown function (DUF1205)
PF15647	0.327646928068123	Restriction endonuclease fold toxin 3
PF13018	0.324010303242065	Extended Signal Peptide of Type V secretion system
PF03693	0.323574027362788	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH
PF02899	0.323184236719458	Phage integrase, N-terminal SAM-like domain
PF07484	0.32076357816778	Phage Tail Collar Domain
PF11692	0.319443331000766	Protein of unknown function (DUF3289)
PF00375	0.318364561865322	Sodium:dicarboxylate symporter family
PF02510	0.317355813469709	Surface presentation of antigens protein
PF08346	0.317051705035618	AntA/AntB antirepressor
PF10097	0.316980202898634	Predicted membrane protein (DUF2335)
PF03895	0.314686068958198	YadA-like membrane anchor domain
PF11438	0.314035204898313	36-mer N-terminal peptide of the N protein (N36)
PF11043	0.313147688116256	Protein of unknown function (DUF2856)
PF01734	0.312690291465118	Patatin-like phospholipase
PF01555	0.31222683082217	DNA methylase
PF00891	0.310939751613778	O-methyltransferase
PF03176	0.310939751613778	MMPL family
PF03548	0.310939751613778	Outer membrane lipoprotein carrier protein LolA
PF11659	0.310939751613778	Protein of unknown function (DUF3261)
PF13279	0.310939751613778	Thioesterase-like superfamily
PF13723	0.310939751613778	Beta-ketoacyl synthase, N-terminal domain
PF00848	0.310688714727969	Ring hydroxylating alpha subunit (catalytic domain)
PF13343	0.310581509435066	Bacterial extracellular solute-binding protein
PF01618	0.310309515003949	MotA/TolQ/ExbB proton channel family
PF12706	0.306922230728101	Beta-lactamase superfamily domain
PF13148	0.306412398772801	Protein of unknown function (DUF3987)
PF03308	0.305602006515952	ArgK protein
PF06629	0.305550555837928	MltA-interacting protein MipA
PF09480	0.304777904362621	Type III secretion system protein PrgH-EprH (PrgH)
PF04985	0.3017837730008	Phage tail tube protein FII
PF00196	0.300892557077267	Bacterial regulatory proteins, luxR family
PF00583	0.300878945659071	Acetyltransferase (GNAT) family
PF08494	0.299640240968636	DEAD/H associated
PF00146	0.298830785047998	NADH dehydrogenase
PF13416	0.297735067915767	Bacterial extracellular solute-binding protein
PF00355	0.297169710799534	Rieske [2Fe-2S] domain
PF00069	0.296992069533145	Protein kinase domain
PF06995	0.296710157466321	Phage P2 GpU
PF02061	0.2964148632828	Lambda Phage CIII
PF05069	0.296087299654088	Phage virion morphogenesis family
PF00662	0.295796191878181	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF07102	0.294904635029928	Protein of unknown function (DUF1364)
PF14759	0.293972859394788	Reductase C-terminal
PF03235	0.293770467211747	Protein of unknown function DUF262
PF00581	0.293503577730424	Rhodanese-like domain
PF00419	0.290498778145841	Fimbrial protein
PF08019	0.288794414285337	Domain of unknown function (DUF1705)
PF02090	0.288712293149151	Salmonella surface presentation of antigen gene type M protein
PF08463	0.287426903904959	EcoEI R protein C-terminal
PF00350	0.287052301545817	Dynamin family
PF04984	0.286495480033837	Phage tail sheath protein subtilisin-like domain
PF17482	0.286495480033837	Phage tail sheath C-terminal domain
PF13517	0.284354548976014	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF09077	0.28392362456326	Mu B transposition protein, C terminal
PF10805	0.28392362456326	Protein of unknown function (DUF2730)
PF04404	0.282502503315292	ERF superfamily
PF12684	0.282146933799792	PDDEXK-like domain of unknown function (DUF3799)
PF02706	0.282063055881423	Chain length determinant protein
PF06924	0.280469838628332	Protein of unknown function (DUF1281)
PF02402	0.280469679615755	Lysis protein
PF00866	0.280192908089448	Ring hydroxylating beta subunit
PF04402	0.278176657831237	Protein of unknown function (DUF541)
PF00816	0.278025554775927	H-NS histone family
PF01464	0.277502856269648	Transglycosylase SLT domain
PF14659	0.274729618917713	Phage integrase, N-terminal SAM-like domain
PF09907	0.274651455641761	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system
PF01402	0.274610372790254	Ribbon-helix-helix protein, copG family
PF02369	0.273755108863644	Bacterial Ig-like domain (group 1)
PF10897	0.273355290312929	Protein of unknown function (DUF2713)
PF03335	0.272535933438645	Phage tail fibre repeat
PF11742	0.272176460487569	Protein of unknown function (DUF3302)
PF02902	0.271230515695741	Ulp1 protease family, C-terminal catalytic domain
PF13417	0.270805181849172	Glutathione S-transferase, N-terminal domain
PF01112	0.268153659972441	Asparaginase
PF10546	0.26796901455621	P63C domain
PF01568	0.267647508469106	Molydopterin dinucleotide binding domain
PF04181	0.267259273199028	Rtr1/RPAP2 family
PF00579	0.266557229504618	tRNA synthetases class I (W and Y)
PF00484	0.264851885473039	Carbonic anhydrase
PF02560	0.264851885473039	Cyanate lyase C-terminal domain
PF07350	0.264851885473039	Protein of unknown function (DUF1479)
PF14433	0.264560385925542	SUKH-3 immunity protein
PF07679	0.263421151786694	Immunoglobulin I-set domain
PF12838	0.262746140120958	4Fe-4S dicluster domain
PF07290	0.260825801881907	Protein of unknown function (DUF1449)
PF05119	0.260627080521188	Phage terminase, small subunit
PF14319	0.260274145604112	Transposase zinc-binding domain
PF05944	0.260262009688228	Phage small terminase subunit
PF06568	0.260070230676786	Domain of unknown function (DUF1127)
PF09482	0.259761022568796	Bacterial type III secretion apparatus protein (OrgA_MxiK)
PF13599	0.257298530325502	Pentapeptide repeats (9 copies)
PF01978	0.257140342271236	Sugar-specific transcriptional regulator TrmB
PF11495	0.257140342271236	Archaeal transcriptional regulator TrmB
PF16941	0.257140342271236	Putative cyclodextrin porin
PF03320	0.256583699799004	Bacterial fructose-1,6-bisphosphatase, glpX-encoded
PF12792	0.256248525317508	CSS motif domain associated with EAL
PF09516	0.255651351095299	CfrBI restriction endonuclease
PF17420	0.255651351095299	Superinfection exclusion protein, bacteriophage P22
PF00345	0.255174530376219	Pili and flagellar-assembly chaperone, PapD N-terminal domain
PF05593	0.254420237838597	RHS Repeat
PF05926	0.253761494189875	Phage head completion protein (GPL)
PF05929	0.253761494189875	Phage capsid scaffolding protein (GPO) serine peptidase
PF07450	0.253697553829149	Formate hydrogenlyase maturation protein HycH
PF01052	0.252030706299221	Type III flagellar switch regulator (C-ring) FliN C-term
PF08845	0.251023033807417	Toxin SymE, type I toxin-antitoxin system
PF08873	0.25088651242004	Domain of unknown function (DUF1834)
PF10123	0.25088651242004	Mu-like prophage I protein
PF10122	0.250503759051893	Mu-like prophage protein Com
PF13429	0.250436249727324	Tetratricopeptide repeat
PF02129	0.248891554588387	X-Pro dipeptidyl-peptidase (S15 family)
PF04986	0.248497273238354	Putative transposase
PF13361	0.248018640440538	UvrD-like helicase C-terminal domain
PF13274	0.246745703990417	Protein of unknown function (DUF4065)
PF06891	0.24659423698394	P2 phage tail completion protein R (GpR)
PF10930	0.246051892995976	Protein of unknown function (DUF2737)
PF15919	0.245681676439355	HicB_like antitoxin of bacterial toxin-antitoxin system
PF03797	0.245499859540209	Autotransporter beta-domain
PF00346	0.245471869700215	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF13807	0.245265414822537	G-rich domain on putative tyrosine kinase
PF06082	0.245227412949422	Exopolysaccharide biosynthesis protein YbjH
PF10872	0.245125027638186	Protein of unknown function (DUF2740)
PF05887	0.24413314965963	Procyclic acidic repetitive protein (PARP)
PF07362	0.243140038765694	Post-segregation antitoxin CcdA
PF07722	0.241802380540018	Peptidase C26
PF07944	0.240158337793822	Beta-L-arabinofuranosidase, GH127
PF08786	0.23993625206055	DcrB
PF16363	0.239820485422048	GDP-mannose 4,6 dehydratase
PF06056	0.238529599158123	Putative ATPase subunit of terminase (gpP-like)
PF00420	0.238364696109123	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF10828	0.238218048122005	Protein of unknown function (DUF2570)
PF09481	0.237968901015612	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF06251	0.237950685622486	Capsule biosynthesis GfcC
PF11102	0.237950685622486	Group 4 capsule polysaccharide lipoprotein gfcB, YjbF
PF00528	0.237839116224345	Binding-protein-dependent transport system inner membrane component
PF01306	0.237667004462488	LacY proton/sugar symporter
PF02806	0.237562422014327	Alpha amylase, C-terminal all-beta domain
PF00149	0.236985954114113	Calcineurin-like phosphoesterase
PF00329	0.236329771033837	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF01051	0.236130087885945	Initiator Replication protein
PF16884	0.235458650475418	N-terminal domain of oxidoreductase
PF13539	0.234701363672913	D-alanyl-D-alanine carboxypeptidase
PF04383	0.233448684135957	KilA-N domain
PF00120	0.233446433348112	Glutamine synthetase, catalytic domain
PF01451	0.233333058435592	Low molecular weight phosphotyrosine protein phosphatase
PF15640	0.233305854929002	Metallopeptidase toxin 4
PF01578	0.232534804132091	Cytochrome C assembly protein
PF04741	0.232470734252575	InvH outer membrane lipoprotein
PF03513	0.232306662288122	Cloacin immunity protein
PF09000	0.232306662288122	Cytotoxic
PF11570	0.232306662288122	Coiled-coil receptor-binding R-domain of colicin E2
PF13638	0.232306662288122	PIN domain
PF01648	0.231048242787439	4'-phosphopantetheinyl transferase superfamily
PF02464	0.230795919111929	Competence-damaged protein
PF02550	0.230599326356784	Acetyl-CoA hydrolase/transferase N-terminal domain
PF13336	0.230599326356784	Acetyl-CoA hydrolase/transferase C-terminal domain
PF01135	0.229455505742923	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
PF02401	0.229455505742923	LytB protein
PF02541	0.229455505742923	Ppx/GppA phosphatase family
PF02568	0.229455505742923	Thiamine biosynthesis protein (ThiI)
PF03352	0.229455505742923	Methyladenine glycosylase
PF04102	0.229455505742923	SlyX
PF06026	0.229455505742923	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
PF08459	0.229455505742923	UvrC Helix-hairpin-helix N-terminal
PF09312	0.229455505742923	SurA N-terminal domain
PF09619	0.229455505742923	Type III secretion system lipoprotein chaperone (YscW)
PF10769	0.229455505742923	Protein of unknown function (DUF2594)
PF11245	0.229455505742923	Protein of unknown function (DUF2544)
PF13479	0.229296525739266	AAA domain
PF00772	0.228626084382258	DnaB-like helicase N terminal domain
PF09485	0.227391290029047	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF04014	0.227134972567771	Antidote-toxin recognition MazE, bacterial antitoxin
PF06109	0.226937139532601	Haemolysin E (HlyE)
