ann_term	CC	annotation
GO:0006886	0.0363823110315896	intracellular protein transport
GO:0034613	0.0363823110315896	cellular protein localization
GO:0046907	0.0363823110315896	intracellular transport
GO:0051641	0.0363823110315896	cellular localization
GO:0051649	0.0363823110315896	establishment of localization in cell
GO:0070727	0.0363823110315896	cellular macromolecule localization
GO:0042262	0.0370744173339106	DNA protection
GO:0006011	0.0376952636531991	UDP-glucose metabolic process
GO:0009225	0.0376952636531991	nucleotide-sugar metabolic process
GO:0006817	0.038930135570843	phosphate ion transport
GO:0008168	0.0389895377030765	methyltransferase activity
GO:0022900	0.0402810964587896	electron transport chain
GO:0006826	0.0409988483560786	iron ion transport
GO:0016758	0.0410605422343317	hexosyltransferase activity
GO:0140535	0.0422189080670119	intracellular protein-containing complex
GO:1990234	0.0422189080670119	transferase complex
GO:0009360	0.0422189080670119	DNA polymerase III complex
GO:0042575	0.0422189080670119	DNA polymerase complex
GO:0061695	0.0422189080670119	transferase complex, transferring phosphorus-containing groups
GO:0006857	0.0422892098413516	oligopeptide transport
GO:0015814	0.0422892098413516	p-aminobenzoyl-glutamate transport
GO:0035442	0.0422892098413516	dipeptide transmembrane transport
GO:0035672	0.0422892098413516	oligopeptide transmembrane transport
GO:0042938	0.0422892098413516	dipeptide transport
GO:0072337	0.0422892098413516	modified amino acid transport
GO:1902604	0.0422892098413516	p-aminobenzoyl-glutamate transmembrane transport
GO:0005310	0.0422892098413516	dicarboxylic acid transmembrane transporter activity
GO:0015558	0.0422892098413516	secondary active p-aminobenzoyl-glutamate transmembrane transporter activity
GO:0035673	0.0422892098413516	oligopeptide transmembrane transporter activity
GO:0071916	0.0422892098413516	dipeptide transmembrane transporter activity
GO:0072349	0.0422892098413516	modified amino acid transmembrane transporter activity
GO:0009424	0.0428766677523208	bacterial-type flagellum hook
GO:0005506	0.0436565898524217	iron ion binding
GO:0033692	0.0444672338073311	cellular polysaccharide biosynthetic process
GO:0034637	0.0444672338073311	cellular carbohydrate biosynthetic process
GO:0044264	0.0444672338073311	cellular polysaccharide metabolic process
GO:0003916	0.0450605934460805	DNA topoisomerase activity
GO:0006265	0.0454717988170893	DNA topological change
GO:0071103	0.0454717988170893	DNA conformation change
GO:0044270	0.0473140649200788	cellular nitrogen compound catabolic process
GO:0044249	0.0480538481891536	cellular biosynthetic process
GO:0009890	0.0482405416916156	negative regulation of biosynthetic process
GO:0010558	0.0482405416916156	negative regulation of macromolecule biosynthetic process
GO:0031324	0.0482405416916156	negative regulation of cellular metabolic process
GO:0031327	0.0482405416916156	negative regulation of cellular biosynthetic process
GO:0051172	0.0482405416916156	negative regulation of nitrogen compound metabolic process
GO:0009892	0.0482405416916158	negative regulation of metabolic process
GO:0010605	0.0482405416916158	negative regulation of macromolecule metabolic process
GO:0042886	0.0486245006641158	amide transport
GO:0015849	0.0494503452696463	organic acid transport
GO:0009295	0.0498337597792162	nucleoid
GO:0004520	0.0511197197355888	endodeoxyribonuclease activity
GO:0009036	0.0511197197355888	type II site-specific deoxyribonuclease activity
GO:0015666	0.0511197197355888	restriction endodeoxyribonuclease activity
GO:0016888	0.0511197197355888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0010181	0.0511720821488397	FMN binding
GO:0032991	0.0525296814776785	protein-containing complex
GO:0016567	0.0532830386355881	protein ubiquitination
GO:0032446	0.0532830386355881	protein modification by small protein conjugation
GO:0070647	0.0532830386355881	protein modification by small protein conjugation or removal
GO:0003690	0.0556358635998007	double-stranded DNA binding
GO:0046685	0.055996227718484	response to arsenic-containing substance
GO:0048519	0.0566355757022533	negative regulation of biological process
GO:0048523	0.0566355757022533	negative regulation of cellular process
GO:0046677	0.0567346076631635	response to antibiotic
GO:0016855	0.0572337617143974	racemase and epimerase activity, acting on amino acids and derivatives
GO:0036361	0.0572337617143974	racemase activity, acting on amino acids and derivatives
GO:0008194	0.0580416698526297	UDP-glycosyltransferase activity
GO:0006566	0.0581744407036626	threonine metabolic process
GO:0009088	0.0581744407036626	threonine biosynthetic process
GO:0006099	0.0581785780934214	tricarboxylic acid cycle
GO:0005342	0.0623681188520101	organic acid transmembrane transporter activity
GO:0046943	0.0623681188520101	carboxylic acid transmembrane transporter activity
GO:0051259	0.0629401688178856	protein complex oligomerization
GO:0016853	0.0635969090428819	isomerase activity
GO:0004176	0.0641310849243378	ATP-dependent peptidase activity
GO:0006274	0.070691885683287	DNA replication termination
GO:0006793	0.0726088401026486	phosphorus metabolic process
GO:0016625	0.0732589560922688	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor
GO:0016810	0.0779902465905089	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
GO:0015833	0.0822329925303295	peptide transport
GO:0008236	0.0824701241093749	serine-type peptidase activity
GO:0017171	0.0824701241093749	serine hydrolase activity
GO:0019842	0.0825695042944446	vitamin binding
GO:0050660	0.0827631402944526	flavin adenine dinucleotide binding
GO:0006457	0.0847662585429163	protein folding
GO:0006059	0.0850743571577504	hexitol metabolic process
GO:0019402	0.0850743571577504	galactitol metabolic process
GO:0044262	0.08524240645337	cellular carbohydrate metabolic process
GO:0031344	0.0870348257697335	regulation of cell projection organization
GO:0044087	0.0870348257697335	regulation of cellular component biogenesis
GO:0060491	0.0870348257697335	regulation of cell projection assembly
GO:1902115	0.0870348257697335	regulation of organelle assembly
GO:1902208	0.0870348257697335	regulation of bacterial-type flagellum assembly
GO:1901576	0.0875472928285653	organic substance biosynthetic process
GO:0006835	0.0884694100634101	dicarboxylic acid transport
GO:0016310	0.0889694555670713	phosphorylation
GO:0016893	0.089725859129285	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:0017004	0.0936064209715277	cytochrome complex assembly
GO:0050794	0.0952012787212003	regulation of cellular process
GO:0015698	0.0955922807923906	inorganic anion transport
GO:0050789	0.0973281943365746	regulation of biological process
GO:0006873	0.100100958223392	cellular ion homeostasis
GO:0006875	0.100100958223392	cellular metal ion homeostasis
GO:0030003	0.100100958223392	cellular cation homeostasis
GO:0046916	0.100100958223392	cellular transition metal ion homeostasis
GO:0055082	0.100100958223392	cellular chemical homeostasis
GO:0009615	0.101188373591022	response to virus
GO:0006568	0.101760511709611	tryptophan metabolic process
GO:0006586	0.101760511709611	indolalkylamine metabolic process
GO:0042430	0.101760511709611	indole-containing compound metabolic process
GO:0004640	0.101760511709611	phosphoribosylanthranilate isomerase activity
GO:0048029	0.103083303438343	monosaccharide binding
GO:0008849	0.104816021323181	enterochelin esterase activity
GO:0005618	0.10766259835535	cell wall
GO:0004312	0.109374363191482	fatty acid synthase activity
GO:0004315	0.109374363191482	3-oxoacyl-[acyl-carrier-protein] synthase activity
GO:0009067	0.110437737583424	aspartate family amino acid biosynthetic process
GO:0065007	0.111620871811985	biological regulation
GO:0006487	0.112172655916375	protein N-linked glycosylation
GO:0006488	0.112172655916375	dolichol-linked oligosaccharide biosynthetic process
GO:0006490	0.112172655916375	oligosaccharide-lipid intermediate biosynthetic process
GO:0006790	0.114740818465658	sulfur compound metabolic process
GO:0008028	0.115349814097469	monocarboxylic acid transmembrane transporter activity
GO:0016757	0.118048774708366	glycosyltransferase activity
GO:0016462	0.118217217733021	pyrophosphatase activity
GO:0032559	0.118529801609565	adenyl ribonucleotide binding
GO:0030554	0.118529801609565	adenyl nucleotide binding
GO:0015716	0.118740394185853	organic phosphonate transport
