ann_term	CC	annotation
PF01514	0.332871490756627	Secretory protein of YscJ/FliF family
PF01476	0.328860536957725	LysM domain
PF07730	0.328664788419942	Histidine kinase
PF00141	0.326135364025543	Peroxidase
PF11740	0.323170497079856	Plasmid replication region DNA-binding N-term
PF13941	0.32187197332039	MutL protein
PF12245	0.320580327317165	Bacterial Ig-like domain (group 3)
PF00591	0.319014246135262	Glycosyl transferase family, a/b domain
PF01041	0.31736155159436	DegT/DnrJ/EryC1/StrS aminotransferase family
PF06069	0.311842809718491	PerC transcriptional activator
PF01977	0.311744316598793	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PF13418	0.310634304103838	Galactose oxidase, central domain
PF09612	0.308659822581348	Bacterial protein of unknown function (HtrL_YibB)
PF10881	0.306784507571236	Protein of unknown function (DUF2726)
PF05099	0.306151312638678	Tellurite resistance protein TerB
PF09392	0.304484382973209	Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF
PF00353	0.302694512590952	Haemolysin-type calcium-binding repeat (2 copies)
PF02382	0.302694512590952	RTX N-terminal domain
PF08339	0.302694512590952	RTX C-terminal domain
PF06977	0.300636305159643	SdiA-regulated
PF14706	0.300453457688913	Transposase DNA-binding
PF06416	0.298384028985229	Effector protein NleG
PF02441	0.294497457137405	Flavoprotein
PF00263	0.293468066046319	Bacterial type II and III secretion system protein
PF02572	0.293400858239558	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP
PF05034	0.293400858239558	Methylaspartate ammonia-lyase N-terminus
PF06368	0.293400858239558	Methylaspartate mutase E chain (MutE)
PF07287	0.293400858239558	Acyclic terpene utilisation family protein AtuA
PF07476	0.293400858239558	Methylaspartate ammonia-lyase C-terminus
PF14330	0.293400858239558	Domain of unknown function (DUF4387)
PF02653	0.287882734011197	Branched-chain amino acid transport system / permease component
PF08681	0.286391934022438	Protein of unknown function (DUF1778)
PF13007	0.285439169465248	Transposase C of IS166 homeodomain
PF01494	0.284891682630299	FAD binding domain
PF13990	0.281374091879713	YjcZ-like protein
PF03050	0.280925386318395	Transposase IS66 family
PF13005	0.280284094094671	zinc-finger binding domain of transposase IS66
PF13588	0.278117185134471	Type I restriction enzyme R protein N terminus (HSDR_N)
PF07720	0.27264718397056	Tetratricopeptide repeat
PF10887	0.268752468373175	Protein of unknown function (DUF2686)
PF09369	0.264632762980568	Domain of unknown function (DUF1998)
PF14497	0.264138421977618	Glutathione S-transferase, C-terminal domain
PF00561	0.261612456215119	alpha/beta hydrolase fold
PF13817	0.26027242147046	IS66 C-terminal element
PF01311	0.257777242447505	Bacterial export proteins, family 1
PF04143	0.257143322116832	Sulphur transport
PF11692	0.255999993819225	Protein of unknown function (DUF3289)
PF05681	0.255719774065482	Fumarate hydratase (Fumerase)
PF05683	0.255719774065482	Fumarase C-terminus
PF13343	0.25460794896085	Bacterial extracellular solute-binding protein
PF17607	0.252610292094415	Family of unknown function (DUF5503)
PF12706	0.250294560944518	Beta-lactamase superfamily domain
PF15738	0.249306256049679	Bacterial toxin of type II toxin-antitoxin system, YafQ
PF05717	0.248678168444849	IS66 Orf2 like protein
PF07799	0.248597238617504	Protein of unknown function (DUF1643)
PF01206	0.248025111019434	Sulfurtransferase TusA
PF13718	0.247736046754082	GNAT acetyltransferase 2
PF01848	0.246284416603003	Hok/gef family
PF05016	0.24528464477424	ParE toxin of type II toxin-antitoxin system, parDE
PF00375	0.243381338029094	Sodium:dicarboxylate symporter family
PF07978	0.243119089546314	NIPSNAP
PF01618	0.24275964523252	MotA/TolQ/ExbB proton channel family
PF03895	0.242371104129997	YadA-like membrane anchor domain
PF07927	0.241627579481533	HicA toxin of bacterial toxin-antitoxin,
PF13973	0.241296079019362	Domain of unknown function (DUF4222)
PF03864	0.239264434808086	Phage major capsid protein E
PF00355	0.238612176800223	Rieske [2Fe-2S] domain
PF00848	0.238612176800223	Ring hydroxylating alpha subunit (catalytic domain)
PF00583	0.237869763315413	Acetyltransferase (GNAT) family
PF02924	0.235259151408722	Bacteriophage lambda head decoration protein D
PF07471	0.235259151408722	Phage DNA packaging protein Nu1
PF06722	0.234164325958276	Protein of unknown function (DUF1205)
PF13417	0.233097753218854	Glutathione S-transferase, N-terminal domain
PF00350	0.232604022261647	Dynamin family
PF13683	0.230163445401525	Integrase core domain
PF09669	0.228738975662963	Phage regulatory protein Rha (Phage_pRha)
PF00293	0.228715713748553	NUDIX domain
PF02706	0.228650251515415	Chain length determinant protein
PF01734	0.22809665558656	Patatin-like phospholipase
PF00816	0.227916182764797	H-NS histone family
PF00771	0.227432640464819	FHIPEP family
PF01402	0.227283902850162	Ribbon-helix-helix protein, copG family
PF06629	0.226832370546667	MltA-interacting protein MipA
PF08845	0.226596645366443	Toxin SymE, type I toxin-antitoxin system
PF08494	0.226194332027682	DEAD/H associated
PF13517	0.226183310770267	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF01965	0.225643125877674	DJ-1/PfpI family
PF02310	0.224934572279435	B12 binding domain
PF01464	0.22479857737663	Transglycosylase SLT domain
PF13018	0.223828958412099	Extended Signal Peptide of Type V secretion system
PF07361	0.223226383035659	Cytochrome b562
PF14280	0.222187057695976	Domain of unknown function (DUF4365)
PF08479	0.221530181156393	POTRA domain, ShlB-type
PF03308	0.219610713216066	ArgK protein
PF14759	0.218388988333652	Reductase C-terminal
PF15640	0.217211755532696	Metallopeptidase toxin 4
PF01544	0.216809691212021	CorA-like Mg2+ transporter protein
PF09204	0.216489953652489	Bacterial self-protective colicin-like immunity
PF11429	0.216489953652489	Colicin D
PF07906	0.215868762396378	ShET2 enterotoxin, N-terminal region
PF04402	0.214713236766974	Protein of unknown function (DUF541)
PF03515	0.214379660973102	Colicin-like bacteriocin tRNase domain
PF06924	0.214348331621748	Protein of unknown function (DUF1281)
PF00579	0.213641401630746	tRNA synthetases class I (W and Y)
PF03592	0.213641401630746	Terminase small subunit
PF05065	0.213641401630746	Phage capsid family
PF02510	0.213020724161131	Surface presentation of antigens protein
PF00146	0.211392011724253	NADH dehydrogenase
PF02794	0.211042256099661	RTX toxin acyltransferase family
PF08463	0.210368670008153	EcoEI R protein C-terminal
PF02492	0.210000065749305	CobW/HypB/UreG, nucleotide-binding domain
PF00271	0.209766667376865	Helicase conserved C-terminal domain
PF00436	0.208048897856067	Single-strand binding protein family
PF02753	0.207531853637367	Pili assembly chaperone PapD, C-terminal domain
PF05818	0.207463214026533	Enterobacterial TraT complement resistance protein
PF01979	0.206045767065323	Amidohydrolase family
PF01527	0.204807760202082	Transposase
PF12602	0.20397706144901	Fertility inhibition protein N terminal
PF00866	0.203764367450467	Ring hydroxylating beta subunit
PF00891	0.203657175846356	O-methyltransferase
PF03176	0.203657175846356	MMPL family
PF11659	0.203657175846356	Protein of unknown function (DUF3261)
PF13279	0.203657175846356	Thioesterase-like superfamily
PF13723	0.203657175846356	Beta-ketoacyl synthase, N-terminal domain
PF13429	0.203184832181758	Tetratricopeptide repeat
PF16363	0.202926428102465	GDP-mannose 4,6 dehydratase
PF04383	0.202617156084543	KilA-N domain
PF02806	0.201882017635682	Alpha amylase, C-terminal all-beta domain
PF05534	0.201509326758256	HicB family
PF03693	0.200093505533783	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH
PF09480	0.199500934336125	Type III secretion system protein PrgH-EprH (PrgH)
PF11742	0.198919339808128	Protein of unknown function (DUF3302)
PF00581	0.198399143290546	Rhodanese-like domain
PF01112	0.198186679469712	Asparaginase
PF06568	0.196722865560373	Domain of unknown function (DUF1127)
PF01051	0.195202793615916	Initiator Replication protein
PF00565	0.194972515382206	Staphylococcal nuclease homologue
PF06805	0.193701537478543	Bacteriophage lambda tail assembly protein I
PF01052	0.192862497014276	Type III flagellar switch regulator (C-ring) FliN C-term
PF17287	0.192470268561757	POTRA domain
PF00484	0.192375376245248	Carbonic anhydrase
PF02560	0.192375376245248	Cyanate lyase C-terminal domain
PF07350	0.192375376245248	Protein of unknown function (DUF1479)
PF11658	0.190977911567428	Cellulose biosynthesis protein BcsG
PF12792	0.19031127371925	CSS motif domain associated with EAL
PF15647	0.190156497840295	Restriction endonuclease fold toxin 3
PF09059	0.188441409834847	TyeA
PF05594	0.188430047704512	Haemagluttinin repeat
PF01312	0.18785767937996	FlhB HrpN YscU SpaS Family
PF03320	0.187442049783743	Bacterial fructose-1,6-bisphosphatase, glpX-encoded
PF06082	0.186706970636268	Exopolysaccharide biosynthesis protein YbjH
PF07977	0.186551184821146	FabA-like domain
PF14124	0.18569108544531	Domain of unknown function (DUF4291)
PF02515	0.184907583217373	CoA-transferase family III
PF03235	0.184490414147507	Protein of unknown function DUF262
PF13807	0.184425912549517	G-rich domain on putative tyrosine kinase
PF06296	0.183776639359805	RelE toxin of RelE / RelB toxin-antitoxin system
PF00662	0.183407098881445	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF13986	0.182339317159735	Domain of unknown function (DUF4224)
PF06952	0.182195240948579	PsiA protein
PF13935	0.182034947511318	Ead/Ea22-like protein
PF08786	0.181633408670216	DcrB
PF13102	0.180666964175384	Phage integrase SAM-like domain
PF03412	0.18029561114687	Peptidase C39 family
PF00884	0.17930259611584	Sulfatase
PF07128	0.178608581146536	Protein of unknown function (DUF1380)
PF05343	0.177417429347471	M42 glutamyl aminopeptidase
PF04014	0.17735753776632	Antidote-toxin recognition MazE, bacterial antitoxin
PF04307	0.177295671899405	LexA-binding, inner membrane-associated putative hydrolase
PF12838	0.176762438036716	4Fe-4S dicluster domain
PF14891	0.176736974441378	Effector protein
PF07450	0.176610225348083	Formate hydrogenlyase maturation protein HycH
PF07722	0.176346932454014	Peptidase C26
PF11745	0.176061209487788	Protein of unknown function (DUF3304)
PF01451	0.175714884603934	Low molecular weight phosphotyrosine protein phosphatase
PF01022	0.174979198663376	Bacterial regulatory protein, arsR family
PF06251	0.174808088866922	Capsule biosynthesis GfcC
PF11102	0.174808088866922	Group 4 capsule polysaccharide lipoprotein gfcB, YjbF
PF14897	0.174414852852163	EpsG family
PF02090	0.174198826063089	Salmonella surface presentation of antigen gene type M protein
PF02080	0.173997520095811	TrkA-C domain
PF08378	0.172838026514052	Nuclease-related domain
PF05857	0.172470080573971	TraX protein
PF02040	0.172309044162936	Arsenical pump membrane protein
PF13614	0.172195411409199	AAA domain
PF00345	0.170170047644725	Pili and flagellar-assembly chaperone, PapD N-terminal domain
PF07944	0.169601221693077	Beta-L-arabinofuranosidase, GH127
PF09482	0.169495121450167	Bacterial type III secretion apparatus protein (OrgA_MxiK)
PF13508	0.168251539785069	Acetyltransferase (GNAT) domain
PF02110	0.168064569282854	Hydroxyethylthiazole kinase family
PF07362	0.167750764801728	Post-segregation antitoxin CcdA
PF00419	0.166717297498532	Fimbrial protein
PF14282	0.165747773398263	FlxA-like protein
PF05593	0.165460218498491	RHS Repeat
PF16884	0.16521601726111	N-terminal domain of oxidoreductase
PF13361	0.165210622380921	UvrD-like helicase C-terminal domain
PF13245	0.164625301403568	AAA domain
PF06147	0.164472121644027	Protein of unknown function (DUF968)
PF03400	0.164036335260996	IS1 transposase
PF00805	0.163681884470278	Pentapeptide repeats (8 copies)
PF00120	0.163179694830781	Glutamine synthetase, catalytic domain
PF13939	0.163179694830781	Toxin TisB, type I toxin-antitoxin system
PF06832	0.162367465239367	Penicillin-Binding Protein C-terminus Family
PF08139	0.162367465239367	Prokaryotic membrane lipoprotein lipid attachment site
PF11127	0.162367465239367	Protein of unknown function (DUF2892)
PF15944	0.162367465239367	Domain of unknown function (DUF4752)
PF02369	0.161638023993799	Bacterial Ig-like domain (group 1)
PF10753	0.161329160899634	Toxin GhoT_OrtT
PF01522	0.160524585670841	Polysaccharide deacetylase
PF07275	0.15978392169123	Antirestriction protein (ArdA)
PF00491	0.159518913217624	Arginase family
PF05117	0.159518913217624	Family of unknown function (DUF695)
PF07455	0.159518913217624	Phage polarity suppression protein (Psu)
PF16161	0.159518913217624	Domain of unknown function (DUF4867)
PF17345	0.159518913217624	Family of unknown function (DUF5375)
PF06290	0.159237292792085	Plasmid SOS inhibition protein (PsiB)
PF04741	0.159217054400242	InvH outer membrane lipoprotein
PF13098	0.158699066810757	Thioredoxin-like domain
PF00346	0.158445534252945	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF01135	0.158113883008419	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
PF02401	0.158113883008419	LytB protein
PF02568	0.158113883008419	Thiamine biosynthesis protein (ThiI)
PF03352	0.158113883008419	Methyladenine glycosylase
PF04102	0.158113883008419	SlyX
PF06026	0.158113883008419	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
PF09312	0.158113883008419	SurA N-terminal domain
PF09619	0.158113883008419	Type III secretion system lipoprotein chaperone (YscW)
PF11245	0.158113883008419	Protein of unknown function (DUF2544)
PF17520	0.157957442994841	Family of unknown function (DUF5445)
PF11924	0.156483174541864	Inverse autotransporter, beta-domain
PF15919	0.156229370309759	HicB_like antitoxin of bacterial toxin-antitoxin system
PF06406	0.155732247101626	StbA protein
PF02056	0.154776087297048	Family 4 glycosyl hydrolase
PF00420	0.154715042072988	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF02550	0.154715042072988	Acetyl-CoA hydrolase/transferase N-terminal domain
PF13336	0.154715042072988	Acetyl-CoA hydrolase/transferase C-terminal domain
PF09516	0.154110999894282	CfrBI restriction endonuclease
PF00034	0.153328103654441	Cytochrome c
PF03150	0.153328103654441	Di-haem cytochrome c peroxidase
PF14376	0.153328103654441	Haem-binding domain
PF09481	0.151992376407435	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF03406	0.151284734587603	Phage tail fibre repeat
PF01867	0.151109578379829	CRISPR associated protein Cas1
PF01343	0.150307058535929	Peptidase family S49
PF02705	0.150108116780145	K+ potassium transporter
PF03881	0.150108116780145	Fructosamine kinase
PF05025	0.150108116780145	RbsD / FucU transport protein family
PF06791	0.150108116780145	Prophage tail length tape measure protein
PF06820	0.150108116780145	Putative prophage tail fibre C-terminus
PF15977	0.150108116780145	Winged helix-turn-helix DNA binding
PF01557	0.14992853968927	Fumarylacetoacetate (FAA) hydrolase family
PF02129	0.149657540676876	X-Pro dipeptidyl-peptidase (S15 family)
PF00329	0.149185202978949	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF14433	0.148733162635029	SUKH-3 immunity protein
PF02195	0.148630248563208	ParB-like nuclease domain
PF13857	0.148243347284338	Ankyrin repeats (many copies)
PF01427	0.148131423261372	D-ala-D-ala dipeptidase
PF06530	0.148124705130651	Phage antitermination protein Q
PF13599	0.147391421358349	Pentapeptide repeats (9 copies)
PF11563	0.147320387941713	Protoglobin
PF01648	0.146415573917605	4'-phosphopantetheinyl transferase superfamily
PF00176	0.146131814911949	SNF2 family N-terminal domain
PF03513	0.146105233666007	Cloacin immunity protein
PF08053	0.146105233666007	Tryptophanase operon leader peptide
PF08054	0.146105233666007	Leucine operon leader peptide
PF09000	0.146105233666007	Cytotoxic
PF11570	0.146105233666007	Coiled-coil receptor-binding R-domain of colicin E2
PF14082	0.146105233666007	Domain of unknown function (DUF4263)
PF15958	0.146105233666007	Domain of unknown function (DUF4761)
PF08019	0.1459398500694	Domain of unknown function (DUF1705)
PF00128	0.145725372103843	Alpha amylase, catalytic domain
PF16809	0.145276153108907	NleF caspase inhibitor
PF13409	0.14474198016836	Glutathione S-transferase, N-terminal domain
PF03099	0.143686641995527	Biotin/lipoate A/B protein ligase family
PF02357	0.143139021616852	Transcription termination factor nusG
PF00675	0.142855092653814	Insulinase (Peptidase family M16)
PF03432	0.142323463108406	Relaxase/Mobilisation nuclease domain
PF02387	0.142130766649103	IncFII RepA protein family
PF07339	0.142117168401366	Protein of unknown function (DUF1472)
PF00953	0.14210235055187	Glycosyl transferase family 4
PF02690	0.14210235055187	Na+/Pi-cotransporter
PF02787	0.14210235055187	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF03009	0.14210235055187	Glycerophosphoryl diester phosphodiesterase family
PF05230	0.14210235055187	MASE2 domain
PF09179	0.14210235055187	TilS substrate binding domain
PF10555	0.14210235055187	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1
PF11734	0.14210235055187	TilS substrate C-terminal domain
PF15933	0.14210235055187	Antitoxin to bacterial toxin RNase LS or RnlA
PF15935	0.14210235055187	RNase LS, bacterial toxin
PF13148	0.1418819428143	Protein of unknown function (DUF3987)
PF00221	0.141623668260972	Aromatic amino acid lyase
PF01175	0.141623668260972	Urocanase Rossmann-like domain
PF17391	0.141623668260972	Urocanase N-terminal domain
PF17392	0.141623668260972	Urocanase C-terminal domain
PF13437	0.140095993718172	HlyD family secretion protein
PF08775	0.139927574626278	ParB family
PF00361	0.139697287105511	Proton-conducting membrane transporter
PF14710	0.139579049065421	Respiratory nitrate reductase alpha N-terminal
PF02902	0.139443982659391	Ulp1 protease family, C-terminal catalytic domain
PF10723	0.139423355505054	Replication regulatory protein RepB
PF07510	0.139376607357724	Protein of unknown function (DUF1524)
PF12798	0.138900042577824	4Fe-4S binding domain
PF06109	0.13875577305814	Haemolysin E (HlyE)
PF10411	0.138713194076737	Disulfide bond isomerase protein N-terminus
PF11348	0.138713194076737	Protein of unknown function (DUF3150)
PF12846	0.138713194076737	AAA-like domain
PF10144	0.13870169164839	Bacterial virulence factor haemolysin
PF10437	0.13870169164839	Bacterial lipoate protein ligase C-terminus
PF05014	0.1386837126802	Nucleoside 2-deoxyribosyltransferase
PF13708	0.138261796290221	Domain of unknown function (DUF4942)
PF00251	0.138153279767734	Glycosyl hydrolases family 32 N-terminal domain
PF08244	0.138153279767734	Glycosyl hydrolases family 32 C terminal
PF03972	0.138099467437733	MmgE/PrpD family
PF09134	0.137933943699302	Invasin, domain 3
PF15596	0.13766691697038	Immunity protein 57
PF00160	0.136941894103584	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
PF09707	0.136875933228038	CRISPR-associated protein (Cas_Cas2CT1978)
PF13407	0.136839280971335	Periplasmic binding protein domain
PF13678	0.136730497043677	NFkB-p65-degrading zinc protease
PF09485	0.136170209478311	CRISPR-associated protein Cse2 (CRISPR_cse2)
PF01381	0.135696383762932	Helix-turn-helix
PF05193	0.135265890977419	Peptidase M16 inactive domain
PF02402	0.135032687683699	Lysis protein
PF08965	0.134874621142018	Domain of unknown function (DUF1870)
PF11319	0.134647901021601	Type VI secretion system VasI, EvfG, VC_A0118
PF10729	0.134096584323596	Cell division activator CedA
PF10956	0.134096584323596	Protein of unknown function (DUF2756)
PF12084	0.134096584323596	Protein of unknown function (DUF3561)
PF01242	0.133881945021934	6-pyruvoyl tetrahydropterin synthase
PF10979	0.133881945021934	Protein of unknown function (DUF2786)
PF03797	0.133489011237022	Autotransporter beta-domain
PF01773	0.132748364093195	Na+ dependent nucleoside transporter N-terminus
PF07662	0.132748364093195	Na+ dependent nucleoside transporter C-terminus
PF01050	0.132521411051438	Mannose-6-phosphate isomerase
PF01738	0.132125974560174	Dienelactone hydrolase family
PF13752	0.130971554219527	Domain of unknown function (DUF4165)
PF10784	0.130750632304786	Plasmid stability protein
PF01361	0.130537052606581	Tautomerase enzyme
PF00037	0.130458675503984	4Fe-4S binding domain
PF02421	0.130093701209459	Ferrous iron transport protein B
PF04023	0.130093701209459	FeoA domain
PF07664	0.130093701209459	Ferrous iron transport protein B C terminus
PF01978	0.130012675154248	Sugar-specific transcriptional regulator TrmB
PF11495	0.130012675154248	Archaeal transcriptional regulator TrmB
PF16941	0.130012675154248	Putative cyclodextrin porin
PF13616	0.129919232867503	PPIC-type PPIASE domain
PF06117	0.129493810089387	Enterobacterial protein of unknown function (DUF957)
PF04221	0.129205508000632	RelB antitoxin
PF02230	0.129195689725512	Phospholipase/Carboxylesterase
PF02534	0.128316515220642	Type IV secretory system Conjugative DNA transfer
PF09314	0.127578345788809	Domain of unknown function (DUF1972)
PF01578	0.127458347763049	Cytochrome C assembly protein
PF00682	0.127040310556646	HMGL-like
PF07836	0.127040310556646	DmpG-like communication domain
PF09290	0.127040310556646	Prokaryotic acetaldehyde dehydrogenase, dimerisation
PF10502	0.126698620022432	Signal peptidase, peptidase S26
PF01815	0.126670737961072	Rop protein
PF08485	0.126514805468233	Polysaccharide biosynthesis protein C-terminal
PF03374	0.126499040675393	Phage antirepressor protein KilAC domain
PF01925	0.126001147670001	Sulfite exporter TauE/SafE
PF07484	0.125510049350472	Phage Tail Collar Domain
PF01163	0.125336288956704	RIO1 family
PF13394	0.125336288956704	4Fe-4S single cluster domain
PF01531	0.125237458710116	Glycosyl transferase family 11
PF00075	0.125089125566332	RNase H
PF16084	0.12487985402327	LydA-holin antagonist
PF07702	0.12478976787359	UTRA domain
PF16168	0.124609907377195	Adhesin of bacterial autotransporter system, probable stalk
PF15941	0.124606362640329	FidL-like putative membrane protein
PF08774	0.124474244089713	VRR-NUC domain
PF01266	0.123978062848395	FAD dependent oxidoreductase
PF12147	0.123627157743658	Putative methyltransferase
PF15616	0.123550828220633	TerY-C metal binding domain
PF09003	0.123330058638813	Bacteriophage lambda integrase, Arm DNA-binding domain
PF01019	0.123037827031383	Gamma-glutamyltranspeptidase
PF00109	0.122954788864261	Beta-ketoacyl synthase, N-terminal domain
PF02801	0.122954788864261	Beta-ketoacyl synthase, C-terminal domain
PF04095	0.122487736934961	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF01906	0.122087934981184	Putative heavy-metal-binding
PF03243	0.122087934981184	Alkylmercury lyase
PF03473	0.122087934981184	MOSC domain
PF03476	0.122087934981184	MOSC N-terminal beta barrel domain
PF04465	0.122087934981184	Protein of unknown function (DUF499)
PF06443	0.122087934981184	SEF14-like adhesin
PF06634	0.122087934981184	Protein of unknown function (DUF1156)
PF08406	0.122087934981184	CbbQ/NirQ/NorQ C-terminal
PF09075	0.122087934981184	Heat-stable enterotoxin B, secretory
PF09957	0.122087934981184	Bacterial antitoxin of type II TA system, VapB
PF10706	0.122087934981184	Aminoglycoside-2''-adenylyltransferase
PF11140	0.122087934981184	Protein of unknown function (DUF2913)
PF12324	0.122087934981184	Helix-turn-helix domain of alkylmercury lyase
PF12635	0.122087934981184	Protein of unknown function (DUF3780)
PF13023	0.122087934981184	HD domain
PF13290	0.122087934981184	Chitobiase/beta-hexosaminidase C-terminal domain
PF14267	0.122087934981184	Domain of unknown function (DUF4357)
PF13086	0.122079699244794	AAA domain
PF13410	0.121531398270182	Glutathione S-transferase, C-terminal domain
PF10971	0.120862245777215	Protein of unknown function (DUF2773)
PF04448	0.120555684552728	Protein of unknown function (DUF551)
PF00393	0.120340585589752	6-phosphogluconate dehydrogenase, C-terminal domain
PF16123	0.120340585589752	Hydroxyacylglutathione hydrolase C-terminus
PF05930	0.12006451479964	Prophage CP4-57 regulatory protein (AlpA)
PF02452	0.119982487887153	PemK-like, MazF-like toxin of type II toxin-antitoxin system
PF03830	0.119858108082199	PTS system sorbose subfamily IIB component
PF12889	0.119492632701013	Protein of unknown function (DUF3829)
PF00534	0.119113234956574	Glycosyl transferases group 1
PF03609	0.11867465154917	PTS system sorbose-specific iic component
PF03527	0.118359372798247	RHS protein
PF07290	0.118214797474034	Protein of unknown function (DUF1449)
PF07221	0.118186328896538	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
PF08048	0.11803437295305	Tap RepA1 leader peptide
PF00672	0.117971023360452	HAMP domain
PF00529	0.11748760678227	HlyD membrane-fusion protein of T1SS
PF12083	0.117323015169757	Domain of unknown function (DUF3560)
PF13342	0.116612141422751	C-terminal repeat of topoisomerase
PF01478	0.115503166342095	Type IV leader peptidase family
PF15945	0.115213329203289	Domain of unknown function (DUF4753)
PF13419	0.115115888729053	Haloacid dehalogenase-like hydrolase
PF04012	0.114863967277536	PspA/IM30 family
PF04393	0.114232301801878	Protein of unknown function (DUF535)
PF05869	0.114107452815234	DNA N-6-adenine-methyltransferase (Dam)
PF06472	0.113533023316647	ABC transporter transmembrane region 2
PF09039	0.113533023316647	Mu DNA binding, I gamma subdomain
PF06889	0.113158308195203	Protein of unknown function (DUF1266)
PF13672	0.113127912147203	Protein phosphatase 2C
PF00308	0.113044706974617	Bacterial dnaA  protein
PF11284	0.112991542194958	Protein of unknown function (DUF3085)
PF04183	0.112622333565219	IucA / IucC family
