ann_term	CC	annotation
PF00924	2.53339190199252e-06	Mechanosensitive ion channel
PF13935	2.740543957466e-06	Ead/Ea22-like protein
PF04984	2.81634854834044e-06	Phage tail sheath protein subtilisin-like domain
PF17482	2.81634854834044e-06	Phage tail sheath C-terminal domain
PF00449	2.93204324253635e-06	Urease alpha-subunit, N-terminal domain
PF00547	2.93204324253635e-06	Urease, gamma subunit
PF00699	2.93204324253635e-06	Urease beta subunit
PF01730	2.93204324253635e-06	UreF
PF02814	2.93204324253635e-06	UreE urease accessory protein, N-terminal domain
PF05194	2.93204324253635e-06	UreE urease accessory protein, C-terminal domain
PF11975	2.96534223959199e-06	Family 4 glycosyl hydrolase C-terminal domain
PF04261	3.08955917173913e-06	Dyp-type peroxidase family
PF16576	3.16461104344177e-06	Barrel-sandwich domain of CusB or HlyD membrane-fusion
PF00126	3.32653874251274e-06	Bacterial regulatory helix-turn-helix protein, lysR family
PF06147	3.4987894176782e-06	Protein of unknown function (DUF968)
PF00575	3.60221667141727e-06	S1 RNA binding domain
PF09669	3.70127292253696e-06	Phage regulatory protein Rha (Phage_pRha)
PF10548	3.90329321152765e-06	P22AR C-terminal domain
PF01750	4.10349462250258e-06	Hydrogenase maturation protease
PF15958	4.13041840800233e-06	Domain of unknown function (DUF4761)
PF04972	4.17380737600645e-06	BON domain
PF01654	4.2309342852127e-06	Cytochrome bd terminal oxidase subunit I
PF04860	4.33169601596722e-06	Phage portal protein
PF08410	4.76024156437465e-06	Domain of unknown function (DUF1737)
PF00254	4.77348808057128e-06	FKBP-type peptidyl-prolyl cis-trans isomerase
PF07244	4.77348808057128e-06	Surface antigen variable number repeat
PF00081	4.77348808057135e-06	Iron/manganese superoxide dismutases, alpha-hairpin domain
PF00089	4.77348808057135e-06	Trypsin
PF00091	4.77348808057135e-06	Tubulin/FtsZ family, GTPase domain
PF00115	4.77348808057135e-06	Cytochrome C and Quinol oxidase polypeptide I
PF00116	4.77348808057135e-06	Cytochrome C oxidase subunit II, periplasmic domain
PF00119	4.77348808057135e-06	ATP synthase A chain
PF00121	4.77348808057135e-06	Triosephosphate isomerase
PF00136	4.77348808057135e-06	DNA polymerase family B
PF00137	4.77348808057135e-06	ATP synthase subunit C
PF00162	4.77348808057135e-06	Phosphoglycerate kinase
PF00163	4.77348808057135e-06	Ribosomal protein S4/S9 N-terminal domain
PF00164	4.77348808057135e-06	Ribosomal protein S12/S23
PF00177	4.77348808057135e-06	Ribosomal protein S7p/S5e
PF00181	4.77348808057135e-06	Ribosomal Proteins L2, RNA binding domain
PF00189	4.77348808057135e-06	Ribosomal protein S3, C-terminal domain
PF00199	4.77348808057135e-06	Catalase
PF00203	4.77348808057135e-06	Ribosomal protein S19
PF00208	4.77348808057135e-06	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase
PF00213	4.77348808057135e-06	ATP synthase delta (OSCP) subunit
PF00224	4.77348808057135e-06	Pyruvate kinase, barrel domain
PF00227	4.77348808057135e-06	Proteasome subunit
PF00231	4.77348808057135e-06	ATP synthase
PF00237	4.77348808057135e-06	Ribosomal protein L22p/L17e
PF00238	4.77348808057135e-06	Ribosomal protein L14p/L23e
PF00252	4.77348808057135e-06	Ribosomal protein L16p/L10e
PF00253	4.77348808057135e-06	Ribosomal protein S14p/S29e
PF00255	4.77348808057135e-06	Glutathione peroxidase
PF00265	4.77348808057135e-06	Thymidine kinase
PF00276	4.77348808057135e-06	Ribosomal protein L23
PF00278	4.77348808057135e-06	Pyridoxal-dependent decarboxylase, C-terminal sheet domain
PF00281	4.77348808057135e-06	Ribosomal protein L5
PF00290	4.77348808057135e-06	Tryptophan synthase alpha chain
PF00297	4.77348808057135e-06	Ribosomal protein L3
PF00306	4.77348808057135e-06	ATP synthase alpha/beta chain, C terminal domain
PF00316	4.77348808057135e-06	Fructose-1-6-bisphosphatase, N-terminal domain
PF00318	4.77348808057135e-06	Ribosomal protein S2
PF00325	4.77348808057135e-06	Bacterial regulatory proteins, crp family
PF00327	4.77348808057135e-06	Ribosomal protein L30p/L7e
PF00333	4.77348808057135e-06	Ribosomal protein S5, N-terminal domain
PF00334	4.77348808057135e-06	Nucleoside diphosphate kinase
PF00338	4.77348808057135e-06	Ribosomal protein S10p/S20e
PF00342	4.77348808057135e-06	Phosphoglucose isomerase
PF00344	4.77348808057135e-06	SecY translocase
PF00347	4.77348808057135e-06	Ribosomal protein L6
PF00365	4.77348808057135e-06	Phosphofructokinase
PF00366	4.77348808057135e-06	Ribosomal protein S17
PF00393	4.77348808057135e-06	6-phosphogluconate dehydrogenase, C-terminal domain
PF00406	4.77348808057135e-06	Adenylate kinase
PF00410	4.77348808057135e-06	Ribosomal protein S8
PF00411	4.77348808057135e-06	Ribosomal protein S11
PF00416	4.77348808057135e-06	Ribosomal protein S13/S18
PF00430	4.77348808057135e-06	ATP synthase B/B' CF(0)
PF00453	4.77348808057135e-06	Ribosomal protein L20
PF00459	4.77348808057135e-06	Inositol monophosphatase family
PF00462	4.77348808057135e-06	Glutaredoxin
PF00464	4.77348808057135e-06	Serine hydroxymethyltransferase
PF00468	4.77348808057135e-06	Ribosomal protein L34
PF00471	4.77348808057135e-06	Ribosomal protein L33
PF00475	4.77348808057135e-06	Imidazoleglycerol-phosphate dehydratase
PF00478	4.77348808057135e-06	IMP dehydrogenase / GMP reductase domain
PF00479	4.77348808057135e-06	Glucose-6-phosphate dehydrogenase, NAD binding domain
PF00488	4.77348808057135e-06	MutS domain V
PF00490	4.77348808057135e-06	Delta-aminolevulinic acid dehydratase
PF00510	4.77348808057135e-06	Cytochrome c oxidase subunit III
PF00533	4.77348808057135e-06	BRCA1 C Terminus (BRCT) domain
PF00573	4.77348808057135e-06	Ribosomal protein L4/L1 family
PF00586	4.77348808057135e-06	AIR synthase related protein, N-terminal domain
PF00587	4.77348808057135e-06	tRNA synthetase class II core domain (G, H, P, S and T)
PF00633	4.77348808057135e-06	Helix-hairpin-helix motif
PF00667	4.77348808057135e-06	FAD binding domain
PF00673	4.77348808057135e-06	ribosomal L5P family C-terminus
PF00677	4.77348808057135e-06	Lumazine binding domain
PF00684	4.77348808057135e-06	DnaJ central domain
PF00692	4.77348808057135e-06	dUTPase
PF00712	4.77348808057135e-06	DNA polymerase III beta subunit, N-terminal domain
PF00719	4.77348808057135e-06	Inorganic pyrophosphatase
PF00731	4.77348808057135e-06	AIR carboxylase
PF00745	4.77348808057135e-06	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00750	4.77348808057135e-06	tRNA synthetases class I (R)
PF00762	4.77348808057135e-06	Ferrochelatase
PF00763	4.77348808057135e-06	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00800	4.77348808057135e-06	Prephenate dehydratase
PF00815	4.77348808057135e-06	Histidinol dehydrogenase
PF00825	4.77348808057135e-06	Ribonuclease P
PF00828	4.77348808057135e-06	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00830	4.77348808057135e-06	Ribosomal L28 family
PF00831	4.77348808057135e-06	Ribosomal L29 protein
PF00861	4.77348808057135e-06	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00883	4.77348808057135e-06	Cytosol aminopeptidase family, catalytic domain
PF00885	4.77348808057135e-06	6,7-dimethyl-8-ribityllumazine synthase
PF00886	4.77348808057135e-06	Ribosomal protein S16
PF00889	4.77348808057135e-06	Elongation factor TS
PF00902	4.77348808057135e-06	Sec-independent protein translocase protein (TatC)
PF00909	4.77348808057135e-06	Ammonium Transporter Family
PF00925	4.77348808057135e-06	GTP cyclohydrolase II
PF00958	4.77348808057135e-06	GMP synthase C terminal domain
PF00962	4.77348808057135e-06	Adenosine/AMP deaminase
PF00982	4.77348808057135e-06	Glycosyltransferase family 20
PF00988	4.77348808057135e-06	Carbamoyl-phosphate synthase small chain, CPSase domain
PF01000	4.77348808057135e-06	RNA polymerase Rpb3/RpoA insert domain
PF01025	4.77348808057135e-06	GrpE
PF01029	4.77348808057135e-06	NusB family
PF01039	4.77348808057135e-06	Carboxyl transferase domain
PF01040	4.77348808057135e-06	UbiA prenyltransferase family
PF01103	4.77348808057135e-06	Surface antigen
PF01106	4.77348808057135e-06	NifU-like domain
PF01113	4.77348808057135e-06	Dihydrodipicolinate reductase, N-terminus
PF01121	4.77348808057135e-06	Dephospho-CoA kinase
PF01124	4.77348808057135e-06	MAPEG family
PF01134	4.77348808057135e-06	Glucose inhibited division protein A
PF01137	4.77348808057135e-06	RNA 3'-terminal phosphate cyclase
PF01142	4.77348808057135e-06	tRNA pseudouridine synthase D (TruD)
PF01184	4.77348808057135e-06	GPR1/FUN34/yaaH family
PF01189	4.77348808057135e-06	16S rRNA methyltransferase RsmB/F
PF01192	4.77348808057135e-06	RNA polymerase Rpb6
PF01193	4.77348808057135e-06	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF01195	4.77348808057135e-06	Peptidyl-tRNA hydrolase
PF01196	4.77348808057135e-06	Ribosomal protein L17
PF01205	4.77348808057135e-06	Uncharacterized protein family UPF0029
PF01209	4.77348808057135e-06	ubiE/COQ5 methyltransferase family
PF01210	4.77348808057135e-06	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF01218	4.77348808057135e-06	Coproporphyrinogen III oxidase
PF01225	4.77348808057135e-06	Mur ligase family, catalytic domain
PF01227	4.77348808057135e-06	GTP cyclohydrolase I
PF01238	4.77348808057135e-06	Phosphomannose isomerase type I
PF01245	4.77348808057135e-06	Ribosomal protein L19
PF01252	4.77348808057135e-06	Signal peptidase (SPase) II
PF01253	4.77348808057135e-06	Translation initiation factor SUI1
PF01255	4.77348808057135e-06	Putative undecaprenyl diphosphate synthase
PF01259	4.77348808057135e-06	SAICAR synthetase
PF01262	4.77348808057135e-06	Alanine dehydrogenase/PNT, C-terminal domain
PF01288	4.77348808057135e-06	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF01293	4.77348808057135e-06	Phosphoenolpyruvate carboxykinase
PF01295	4.77348808057135e-06	Adenylate cyclase, class-I
PF01330	4.77348808057135e-06	RuvA N terminal domain
PF01346	4.77348808057135e-06	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase
PF01351	4.77348808057135e-06	Ribonuclease HII
PF01368	4.77348808057135e-06	DHH family
PF01371	4.77348808057135e-06	Trp repressor protein
PF01379	4.77348808057135e-06	Porphobilinogen deaminase, dipyromethane cofactor binding domain
PF01386	4.77348808057135e-06	Ribosomal L25p family
PF01389	4.77348808057135e-06	OmpA-like transmembrane domain
PF01406	4.77348808057135e-06	tRNA synthetases class I (C) catalytic domain
PF01409	4.77348808057135e-06	tRNA synthetases class II core domain (F)
PF01416	4.77348808057135e-06	tRNA pseudouridine synthase
PF01430	4.77348808057135e-06	Hsp33 protein
PF01433	4.77348808057135e-06	Peptidase family M1 domain
PF01450	4.77348808057135e-06	Acetohydroxy acid isomeroreductase, catalytic domain
PF01472	4.77348808057135e-06	PUA domain
PF01487	4.77348808057135e-06	Type I 3-dehydroquinase
PF01491	4.77348808057135e-06	Frataxin-like domain
PF01502	4.77348808057135e-06	Phosphoribosyl-AMP cyclohydrolase
PF01513	4.77348808057135e-06	ATP-NAD kinase
PF01521	4.77348808057135e-06	Iron-sulphur cluster biosynthesis
PF01558	4.77348808057135e-06	Pyruvate ferredoxin/flavodoxin oxidoreductase
PF01564	4.77348808057135e-06	Spermine/spermidine synthase domain
PF01583	4.77348808057135e-06	Adenylylsulphate kinase
PF01584	4.77348808057135e-06	CheW-like domain
PF01592	4.77348808057135e-06	NifU-like N terminal domain
PF01597	4.77348808057135e-06	Glycine cleavage H-protein
PF01624	4.77348808057135e-06	MutS domain I
PF01632	4.77348808057135e-06	Ribosomal protein L35
PF01634	4.77348808057135e-06	ATP phosphoribosyltransferase
PF01638	4.77348808057135e-06	HxlR-like helix-turn-helix
PF01649	4.77348808057135e-06	Ribosomal protein S20
PF01668	4.77348808057135e-06	SmpB protein
PF01678	4.77348808057135e-06	Diaminopimelate epimerase
PF01679	4.77348808057135e-06	Proteolipid membrane potential modulator
PF01687	4.77348808057135e-06	Riboflavin kinase
PF01709	4.77348808057135e-06	Transcriptional regulator
PF01713	4.77348808057135e-06	Smr domain
PF01717	4.77348808057135e-06	Cobalamin-independent synthase, Catalytic domain
PF01725	4.77348808057135e-06	Ham1 family
PF01739	4.77348808057135e-06	CheR methyltransferase, SAM binding domain
PF01761	4.77348808057135e-06	3-dehydroquinate synthase
PF01765	4.77348808057135e-06	Ribosome recycling factor
PF01782	4.77348808057135e-06	RimM N-terminal domain
PF01790	4.77348808057135e-06	Prolipoprotein diacylglyceryl transferase
PF01795	4.77348808057135e-06	MraW methylase family
PF01812	4.77348808057135e-06	5-formyltetrahydrofolate cyclo-ligase family
PF01814	4.77348808057135e-06	Hemerythrin HHE cation binding domain
PF01817	4.77348808057135e-06	Chorismate mutase type II
PF01820	4.77348808057135e-06	D-ala D-ala ligase N-terminus
PF01855	4.77348808057135e-06	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
PF01894	4.77348808057135e-06	Uncharacterised protein family UPF0047
PF01895	4.77348808057135e-06	PhoU domain
PF01914	4.77348808057135e-06	MarC family integral membrane protein
PF01924	4.77348808057135e-06	Hydrogenase formation hypA family
PF01931	4.77348808057135e-06	Protein of unknown function DUF84
PF01948	4.77348808057135e-06	Aspartate carbamoyltransferase regulatory chain, allosteric domain
PF01975	4.77348808057135e-06	Survival protein SurE
PF01980	4.77348808057135e-06	Uncharacterised protein family UPF0066
PF02016	4.77348808057135e-06	LD-carboxypeptidase
PF02075	4.77348808057135e-06	Crossover junction endodeoxyribonuclease RuvC
PF02091	4.77348808057135e-06	Glycyl-tRNA synthetase alpha subunit
PF02092	4.77348808057135e-06	Glycyl-tRNA synthetase beta subunit
PF02096	4.77348808057135e-06	60Kd inner membrane protein
PF02132	4.77348808057135e-06	RecR protein
PF02153	4.77348808057135e-06	Prephenate dehydrogenase
PF02190	4.77348808057135e-06	ATP-dependent protease La (LON) substrate-binding domain
PF02224	4.77348808057135e-06	Cytidylate kinase
PF02233	4.77348808057135e-06	NAD(P) transhydrogenase beta subunit
PF02253	4.77348808057135e-06	Phospholipase A1
PF02261	4.77348808057135e-06	Aspartate decarboxylase
PF02277	4.77348808057135e-06	Phosphoribosyltransferase
PF02347	4.77348808057135e-06	Glycine cleavage system P-protein
PF02353	4.77348808057135e-06	Mycolic acid cyclopropane synthetase
PF02355	4.77348808057135e-06	Protein export membrane protein
PF02358	4.77348808057135e-06	Trehalose-phosphatase
PF02366	4.77348808057135e-06	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF02381	4.77348808057135e-06	MraZ protein, putative antitoxin-like
PF02403	4.77348808057135e-06	Seryl-tRNA synthetase N-terminal domain
PF02446	4.77348808057135e-06	4-alpha-glucanotransferase
PF02491	4.77348808057135e-06	SHS2 domain inserted in FTSA
PF02503	4.77348808057135e-06	Polyphosphate kinase middle domain
PF02508	4.77348808057135e-06	Rnf-Nqr subunit, membrane protein
PF02540	4.77348808057135e-06	NAD synthase
PF02542	4.77348808057135e-06	YgbB family
PF02556	4.77348808057135e-06	Preprotein translocase subunit SecB
PF02565	4.77348808057135e-06	Recombination protein O C terminal
PF02569	4.77348808057135e-06	Pantoate-beta-alanine ligase
PF02575	4.77348808057135e-06	YbaB/EbfC DNA-binding family
PF02578	4.77348808057135e-06	Multi-copper polyphenol oxidoreductase laccase
PF02580	4.77348808057135e-06	D-Tyr-tRNA(Tyr) deacylase
PF02592	4.77348808057135e-06	Putative vitamin uptake transporter
PF02594	4.77348808057135e-06	Uncharacterised ACR, YggU family COG1872
PF02599	4.77348808057135e-06	Global regulator protein family
PF02602	4.77348808057135e-06	Uroporphyrinogen-III synthase HemD
PF02607	4.77348808057135e-06	B12 binding domain
PF02609	4.77348808057135e-06	Exonuclease VII small subunit
PF02610	4.77348808057135e-06	L-arabinose isomerase
PF02611	4.77348808057135e-06	CDP-diacylglycerol pyrophosphatase
PF02617	4.77348808057135e-06	ATP-dependent Clp protease adaptor protein ClpS
PF02622	4.77348808057135e-06	Uncharacterized ACR, COG1678
PF02624	4.77348808057135e-06	YcaO cyclodehydratase, ATP-ad Mg2+-binding
PF02631	4.77348808057135e-06	RecX family
PF02634	4.77348808057135e-06	FdhD/NarQ family
PF02635	4.77348808057135e-06	DsrE/DsrF-like family
PF02638	4.77348808057135e-06	Glycosyl hydrolase-like 10
PF02639	4.77348808057135e-06	Uncharacterized BCR, YaiI/YqxD family COG1671
PF02646	4.77348808057135e-06	RmuC family
PF02656	4.77348808057135e-06	Domain of unknown function (DUF202)
PF02657	4.77348808057135e-06	Fe-S metabolism associated domain
PF02659	4.77348808057135e-06	Putative manganese efflux pump
PF02664	4.77348808057135e-06	S-Ribosylhomocysteinase (LuxS)
PF02665	4.77348808057135e-06	Nitrate reductase gamma subunit
PF02668	4.77348808057135e-06	Taurine catabolism dioxygenase TauD, TfdA family
PF02674	4.77348808057135e-06	Colicin V production protein
PF02675	4.77348808057135e-06	S-adenosylmethionine decarboxylase
PF02683	4.77348808057135e-06	Cytochrome C biogenesis protein transmembrane region
PF02684	4.77348808057135e-06	Lipid-A-disaccharide synthetase
PF02685	4.77348808057135e-06	Glucokinase
PF02694	4.77348808057135e-06	Uncharacterised BCR, YnfA/UPF0060 family
PF02748	4.77348808057135e-06	Aspartate carbamoyltransferase regulatory chain, metal binding domain
PF02767	4.77348808057135e-06	DNA polymerase III beta subunit, central domain
PF02768	4.77348808057135e-06	DNA polymerase III beta subunit, C-terminal domain
PF02769	4.77348808057135e-06	AIR synthase related protein, C-terminal domain
PF02777	4.77348808057135e-06	Iron/manganese superoxide dismutases, C-terminal domain
PF02781	4.77348808057135e-06	Glucose-6-phosphate dehydrogenase, C-terminal domain
PF02784	4.77348808057135e-06	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF02789	4.77348808057135e-06	Cytosol aminopeptidase family, N-terminal domain
PF02812	4.77348808057135e-06	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF02824	4.77348808057135e-06	TGS domain
PF02874	4.77348808057135e-06	ATP synthase alpha/beta family, beta-barrel domain
PF02875	4.77348808057135e-06	Mur ligase family, glutamate ligase domain
PF02882	4.77348808057135e-06	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF02887	4.77348808057135e-06	Pyruvate kinase, alpha/beta domain
PF02895	4.77348808057135e-06	Signal transducing histidine kinase, homodimeric domain
PF02912	4.77348808057135e-06	Aminoacyl tRNA synthetase class II, N-terminal domain
PF02938	4.77348808057135e-06	GAD domain
PF02951	4.77348808057135e-06	Prokaryotic glutathione synthetase, N-terminal domain
PF02955	4.77348808057135e-06	Prokaryotic glutathione synthetase, ATP-grasp domain
PF02965	4.77348808057135e-06	Vitamin B12 dependent methionine synthase, activation domain
PF02976	4.77348808057135e-06	DNA mismatch repair enzyme MutH
PF02978	4.77348808057135e-06	Signal peptide binding domain
PF03006	4.77348808057135e-06	Haemolysin-III related
PF03033	4.77348808057135e-06	Glycosyltransferase family 28 N-terminal domain
PF03054	4.77348808057135e-06	tRNA methyl transferase
PF03063	4.77348808057135e-06	Prismane/CO dehydrogenase family
PF03100	4.77348808057135e-06	CcmE
PF03104	4.77348808057135e-06	DNA polymerase family B, exonuclease domain
PF03109	4.77348808057135e-06	ABC1 family
PF03118	4.77348808057135e-06	Bacterial RNA polymerase, alpha chain C terminal domain
PF03119	4.77348808057135e-06	NAD-dependent DNA ligase C4 zinc finger domain
PF03129	4.77348808057135e-06	Anticodon binding domain
PF03255	4.77348808057135e-06	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
PF03331	4.77348808057135e-06	UDP-3-O-acyl N-acetylglycosamine deacetylase
PF03349	4.77348808057135e-06	Outer membrane protein transport protein (OMPP1/FadL/TodX)
PF03364	4.77348808057135e-06	Polyketide cyclase / dehydrase and lipid transport
PF03379	4.77348808057135e-06	CcmB protein
PF03411	4.77348808057135e-06	Penicillin-insensitive murein endopeptidase
PF03453	4.77348808057135e-06	MoeA N-terminal region (domain I and II)
PF03454	4.77348808057135e-06	MoeA C-terminal region (domain IV)
PF03458	4.77348808057135e-06	UPF0126 domain
PF03475	4.77348808057135e-06	3-alpha domain
PF03485	4.77348808057135e-06	Arginyl tRNA synthetase N terminal domain
PF03550	4.77348808057135e-06	Outer membrane lipoprotein LolB
PF03562	4.77348808057135e-06	MltA specific insert domain
PF03572	4.77348808057135e-06	Peptidase family S41
PF03575	4.77348808057135e-06	Peptidase family S51
PF03590	4.77348808057135e-06	Aspartate-ammonia ligase
PF03591	4.77348808057135e-06	AzlC protein
PF03601	4.77348808057135e-06	Conserved hypothetical protein 698
PF03602	4.77348808057135e-06	Conserved hypothetical protein 95
PF03603	4.77348808057135e-06	DNA polymerase III psi subunit
PF03618	4.77348808057135e-06	Kinase/pyrophosphorylase
PF03626	4.77348808057135e-06	Prokaryotic Cytochrome C oxidase subunit IV
PF03631	4.77348808057135e-06	Virulence factor BrkB
PF03641	4.77348808057135e-06	Possible lysine decarboxylase
PF03652	4.77348808057135e-06	Holliday junction resolvase
PF03658	4.77348808057135e-06	RnfH family Ubiquitin
PF03702	4.77348808057135e-06	Anhydro-N-acetylmuramic acid kinase
PF03705	4.77348808057135e-06	CheR methyltransferase, all-alpha domain
PF03719	4.77348808057135e-06	Ribosomal protein S5, C-terminal domain
PF03724	4.77348808057135e-06	META domain
PF03733	4.77348808057135e-06	Inner membrane component domain
PF03740	4.77348808057135e-06	Pyridoxal phosphate biosynthesis protein PdxJ
PF03749	4.77348808057135e-06	Sugar fermentation stimulation protein
PF03755	4.77348808057135e-06	YicC-like family, N-terminal region
PF03775	4.77348808057135e-06	Septum formation inhibitor MinC, C-terminal domain
PF03776	4.77348808057135e-06	Septum formation topological specificity factor MinE
PF03799	4.77348808057135e-06	Cell division protein FtsQ
PF03807	4.77348808057135e-06	NADP oxidoreductase coenzyme F420-dependent
PF03819	4.77348808057135e-06	MazG nucleotide pyrophosphohydrolase domain
PF03831	4.77348808057135e-06	PhnA domain
PF03846	4.77348808057135e-06	Cell division inhibitor SulA
PF03872	4.77348808057135e-06	Anti sigma-E protein RseA, N-terminal domain
PF03873	4.77348808057135e-06	Anti sigma-E protein RseA, C-terminal domain
PF03883	4.77348808057135e-06	Peroxide stress protein YaaA
PF03889	4.77348808057135e-06	Domain of unknown function
PF03892	4.77348808057135e-06	Nitrate reductase cytochrome c-type subunit (NapB)
PF03899	4.77348808057135e-06	ATP synthase I chain
PF03900	4.77348808057135e-06	Porphobilinogen deaminase, C-terminal domain
PF03918	4.77348808057135e-06	Cytochrome C biogenesis protein
PF03923	4.77348808057135e-06	Uncharacterized lipoprotein
PF03927	4.77348808057135e-06	NapD protein
PF03937	4.77348808057135e-06	Flavinator of succinate dehydrogenase
PF03938	4.77348808057135e-06	Outer membrane protein (OmpH-like)
PF03942	4.77348808057135e-06	DTW domain
PF03947	4.77348808057135e-06	Ribosomal Proteins L2, C-terminal domain
PF03951	4.77348808057135e-06	Glutamine synthetase, beta-Grasp domain
PF03952	4.77348808057135e-06	Enolase, N-terminal domain
